lsoa_code,lsoa_name,ej,seff,ubar_i,has_evse_i,desert_condition
E01003731,Redbridge 033A,4,0.0,0.0,True,B_underutilised
E01003734,Redbridge 033B,1,0.0,0.0,True,B_underutilised
E01003735,Redbridge 033C,1,0.0,0.0,True,B_underutilised
E01003736,Redbridge 033D,0,0.0,,False,A_true_desert
E01003713,Redbridge 034A,0,0.0,,False,A_true_desert
E01003714,Redbridge 034B,11,0.0798611111111111,0.007260101010101009,True,normal
E01003715,Redbridge 034C,2,0.0,0.0,True,B_underutilised
E01003716,Redbridge 034D,2,0.0,0.0,True,B_underutilised
E01003718,Redbridge 034E,2,0.0,0.0,True,B_underutilised
E01003719,Redbridge 034F,5,1.76359126984127,0.17635912698412698,True,normal
E01032581,Redbridge 034G,0,0.0,,False,A_true_desert
E01003690,Redbridge 035A,1,0.0,0.0,True,B_underutilised
E01003691,Redbridge 035B,1,0.0,0.0,True,B_underutilised
E01003692,Redbridge 035C,5,0.4671626984126984,0.09343253968253969,True,normal
E01003693,Redbridge 035D,0,0.0,,False,A_true_desert
E01003694,Redbridge 035E,3,0.0,0.0,True,B_underutilised
E01003695,Redbridge 035F,3,0.0004960317460316984,0.00016534391534389948,True,B_underutilised
E01003696,Redbridge 035G,0,0.0,,False,A_true_desert
E01003697,Redbridge 035H,1,0.0,0.0,True,B_underutilised
E01003675,Redbridge 036A,0,0.0,,False,A_true_desert
E01003676,Redbridge 036B,0,0.0,,False,A_true_desert
E01003677,Redbridge 036C,1,0.0001984126984126,0.0001984126984126,True,B_underutilised
E01003678,Redbridge 036D,0,0.0,,False,A_true_desert
E01003679,Redbridge 036E,0,0.0,,False,A_true_desert
E01003680,Redbridge 036F,0,0.0,,False,A_true_desert
E01003681,Redbridge 036G,1,0.0,0.0,True,B_underutilised
E01003682,Redbridge 036H,0,0.0,,False,A_true_desert
E01003663,Redbridge 037A,1,0.0,0.0,True,B_underutilised
E01003664,Redbridge 037B,0,0.0,,False,A_true_desert
E01003665,Redbridge 037E,0,0.0,,False,A_true_desert
E01033590,Redbridge 037C,0,0.0,,False,A_true_desert
E01033592,Redbridge 037D,0,0.0,,False,A_true_desert
E01003661,Redbridge 038A,0,0.0,,False,A_true_desert
E01003662,Redbridge 038C,0,0.0,,False,A_true_desert
E01003666,Redbridge 038B,2,0.0,0.0,True,B_underutilised
E01003689,Redbridge 039C,0,0.0,,False,A_true_desert
E01033589,Redbridge 039B,0,0.0,,False,A_true_desert
E01033591,Redbridge 039A,9,9.92063492063492e-05,1.1022927689594357e-05,True,B_underutilised
E01003683,Redbridge 040C,3,0.0,0.0,True,B_underutilised
E01003684,Redbridge 040E,2,0.0,0.0,True,B_underutilised
E01003685,Redbridge 040D,4,0.0,0.0,True,B_underutilised
E01003686,Redbridge 040A,1,0.0,0.0,True,B_underutilised
E01003688,Redbridge 040B,1,0.0,0.0,True,B_underutilised
E01003797,Richmond upon Thames 001A,14,0.880753968253968,0.03799603174603173,True,normal
E01003798,Richmond upon Thames 001B,16,1.6417658730158726,0.0882440476190476,True,normal
E01003799,Richmond upon Thames 001C,19,1.6325396825396823,0.08592314118629907,True,normal
E01003800,Richmond upon Thames 001D,13,1.182142857142857,0.09093406593406592,True,normal
E01003801,Richmond upon Thames 001E,12,0.6715277777777776,0.055960648148148134,True,normal
E01003802,Richmond upon Thames 001F,6,0.000297619047619,4.960317460316667e-05,True,B_underutilised
E01003803,Richmond upon Thames 001G,9,0.3502976190476188,0.019477513227513208,True,normal
E01003846,Richmond upon Thames 002A,23,0.7302579365079364,0.012383540372670799,True,normal
E01003847,Richmond upon Thames 002B,7,0.6666666666666666,0.09523809523809523,True,normal
E01003849,Richmond upon Thames 002C,15,1.8429563492063488,0.11056547619047617,True,normal
E01003851,Richmond upon Thames 002D,15,0.0001984126984126984,1.3227513227513228e-05,True,B_underutilised
E01003860,Richmond upon Thames 002E,18,0.3573412698412698,0.01985229276895943,True,normal
E01003864,Richmond upon Thames 002F,17,2.85515873015873,0.16138246965452846,True,normal
E01003852,Richmond upon Thames 003A,9,2.549702380952381,0.2587687389770723,True,normal
E01003853,Richmond upon Thames 003B,15,0.3575396825396825,0.02382275132275132,True,normal
E01003854,Richmond upon Thames 003C,14,2.446130952380952,0.10369189342403627,True,normal
E01003855,Richmond upon Thames 003D,4,0.0001984126984126984,4.96031746031746e-05,True,B_underutilised
E01003856,Richmond upon Thames 003E,11,0.789484126984127,0.07177128427128426,True,normal
E01003857,Richmond upon Thames 003F,19,0.9241071428571426,0.048637218045112764,True,normal
E01003858,Richmond upon Thames 003G,27,2.476488095238095,0.09172178130511463,True,normal
E01003848,Richmond upon Thames 004A,21,2.6749007936507936,0.1273762282690854,True,normal
E01003861,Richmond upon Thames 004C,18,3.1515873015873015,0.16648754409171074,True,normal
E01003862,Richmond upon Thames 004D,5,0.0001984126984126,3.968253968252e-05,True,B_underutilised
E01003863,Richmond upon Thames 004E,11,0.5609126984126982,0.03472222222222221,True,normal
E01003865,Richmond upon Thames 004F,12,0.9430555555555555,0.07858796296296296,True,normal
E01033570,Richmond upon Thames 004G,0,0.0,,False,A_true_desert
E01033571,Richmond upon Thames 004H,6,0.33313492063492045,0.055522486772486744,True,normal
E01003804,Richmond upon Thames 005A,7,2.5566468253968253,0.3216624149659864,True,normal
E01003807,Richmond upon Thames 005B,18,0.6630952380952378,0.026107804232804222,True,normal
E01003808,Richmond upon Thames 005C,23,0.6080357142857142,0.026436335403726707,True,normal
E01003809,Richmond upon Thames 005D,11,1.2193452380952379,0.11084956709956707,True,normal
E01003859,Richmond upon Thames 005E,22,1.0714285714285714,0.0487012987012987,True,normal
E01003873,Richmond upon Thames 006A,11,0.35724206349206344,0.03247655122655122,True,normal
E01003874,Richmond upon Thames 006B,6,0.6417658730158731,0.10696097883597884,True,normal
E01003875,Richmond upon Thames 006C,2,0.6541666666666667,0.32708333333333334,True,normal
E01003878,Richmond upon Thames 006D,14,0.02311507936507935,0.0016510770975056677,True,normal
E01003866,Richmond upon Thames 007A,20,0.5928571428571425,0.029642857142857127,True,normal
E01003868,Richmond upon Thames 007B,21,1.18125,0.056249999999999994,True,normal
E01003871,Richmond upon Thames 007C,13,1.2150793650793648,0.07013634513634512,True,normal
E01003872,Richmond upon Thames 007D,6,0.0004960317460315492,8.267195767192487e-05,True,B_underutilised
E01003821,Richmond upon Thames 008A,3,0.6000992063492062,0.10004960317460315,True,normal
E01003876,Richmond upon Thames 008B,4,9.92063492063492e-05,2.48015873015873e-05,True,B_underutilised
E01003877,Richmond upon Thames 008C,8,0.0517857142857141,0.006473214285714263,True,normal
E01003879,Richmond upon Thames 008D,7,9.92063492063492e-05,1.417233560090703e-05,True,B_underutilised
E01003892,Richmond upon Thames 009A,15,0.9161706349206347,0.021294091710758366,True,normal
E01003893,Richmond upon Thames 009B,10,0.1967261904761904,0.01967261904761904,True,normal
E01003894,Richmond upon Thames 009C,19,1.6546626984126982,0.07726869256474518,True,normal
E01003895,Richmond upon Thames 009D,14,0.7054563492063491,0.05038973922902494,True,normal
E01003905,Richmond upon Thames 010A,8,0.15763888888888863,0.00692377645502644,True,normal
E01003906,Richmond upon Thames 010B,13,0.3586309523809523,0.02758699633699633,True,normal
E01003907,Richmond upon Thames 010C,4,0.0004960317460316,0.0001240079365079,True,B_underutilised
E01003908,Richmond upon Thames 010D,3,0.0006944444444443,0.00023148148148143332,True,B_underutilised
E01003909,Richmond upon Thames 010E,2,0.0001984126984126984,9.92063492063492e-05,True,B_underutilised
E01003867,Richmond upon Thames 011A,9,0.7931547619047616,0.029412845385067585,True,normal
E01003869,Richmond upon Thames 011B,7,0.2989087301587299,0.04270124716553284,True,normal
E01003870,Richmond upon Thames 011C,10,1.1428571428571426,0.11428571428571425,True,normal
E01003910,Richmond upon Thames 011D,5,0.0,0.0,True,B_underutilised
E01003805,Richmond upon Thames 012A,10,1.3930555555555553,0.13930555555555552,True,normal
E01003806,Richmond upon Thames 012B,6,0.4797619047619047,0.07996031746031745,True,normal
E01003816,Richmond upon Thames 012C,8,0.2277777777777777,0.02847222222222221,True,normal
E01003817,Richmond upon Thames 012D,17,0.0009920634920632476,5.835667600372045e-05,True,B_underutilised
E01003840,Richmond upon Thames 013A,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01003841,Richmond upon Thames 013B,6,0.028571428571428446,0.004761904761904741,True,normal
E01003842,Richmond upon Thames 013C,7,0.0947420634920634,0.007397959183673457,True,normal
E01003843,Richmond upon Thames 013D,3,0.0001984126984126,6.613756613753333e-05,True,B_underutilised
E01003844,Richmond upon Thames 013E,8,0.04583333333333325,0.005729166666666656,True,normal
E01003845,Richmond upon Thames 013F,1,0.0,0.0,True,B_underutilised
E01003882,Richmond upon Thames 014A,12,0.02807539682539675,0.002339616402116396,True,normal
E01003883,Richmond upon Thames 014B,23,1.6362103174603173,0.07113957902001379,True,normal
E01003896,Richmond upon Thames 014C,9,0.35724206349206344,0.03969356261022927,True,normal
E01003897,Richmond upon Thames 014D,8,0.0004960317460316476,6.200396825395594e-05,True,B_underutilised
E01003898,Richmond upon Thames 015A,7,0.0,0.0,True,B_underutilised
E01003899,Richmond upon Thames 015B,5,0.8760912698412697,0.1414285714285714,True,normal
E01003900,Richmond upon Thames 015C,6,1.0284722222222222,0.17141203703703703,True,normal
E01003901,Richmond upon Thames 015D,1,0.0435515873015873,0.0435515873015873,True,normal
E01003902,Richmond upon Thames 015E,4,9.92063492063492e-05,2.48015873015873e-05,True,B_underutilised
E01003903,Richmond upon Thames 015F,7,0.0001984126984126984,2.834467120181406e-05,True,B_underutilised
E01003904,Richmond upon Thames 015G,12,1.4859126984126982,0.12382605820105819,True,normal
E01003880,Richmond upon Thames 016A,10,1.4863095238095236,0.14863095238095236,True,normal
E01003881,Richmond upon Thames 016B,6,0.0001984126984126,3.3068783068766666e-05,True,B_underutilised
E01003884,Richmond upon Thames 016C,14,1.6079365079365078,0.11485260770975056,True,normal
E01003885,Richmond upon Thames 016D,5,0.8389880952380953,0.11669642857142856,True,normal
E01003818,Richmond upon Thames 017A,7,0.1313492063492061,0.018764172335600873,True,normal
E01003819,Richmond upon Thames 017B,9,0.006448412698412499,0.000716490299823611,True,B_underutilised
E01003820,Richmond upon Thames 017C,19,0.9143849206349204,0.04812552213868002,True,normal
E01003811,Richmond upon Thames 018A,13,1.1289682539682537,0.08684371184371183,True,normal
E01003812,Richmond upon Thames 018B,17,0.7419642857142854,0.04364495798319326,True,normal
E01003890,Richmond upon Thames 018C,6,0.0,0.0,True,B_underutilised
E01003891,Richmond upon Thames 018D,5,9.92063492063492e-05,1.984126984126984e-05,True,B_underutilised
E01003810,Richmond upon Thames 019A,11,1.1728174603174604,0.10661976911976913,True,normal
E01003813,Richmond upon Thames 019B,4,0.0236111111111111,0.005902777777777775,True,normal
E01003814,Richmond upon Thames 019C,11,1.5050595238095237,0.13682359307359307,True,normal
E01003815,Richmond upon Thames 019D,7,0.0008928571428570493,0.0001275510204081499,True,B_underutilised
E01003828,Richmond upon Thames 020A,1,0.0,0.0,True,B_underutilised
E01003829,Richmond upon Thames 020B,9,0.9026785714285716,0.10029761904761907,True,normal
E01003830,Richmond upon Thames 020C,4,0.0003968253968253,9.9206349206325e-05,True,B_underutilised
E01003831,Richmond upon Thames 020D,2,0.0,0.0,True,B_underutilised
E01003832,Richmond upon Thames 020E,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01003833,Richmond upon Thames 020F,3,0.0,0.0,True,B_underutilised
E01003886,Richmond upon Thames 021A,16,1.5059523809523807,0.0941220238095238,True,normal
E01003887,Richmond upon Thames 021B,17,1.2124007936507937,0.07131769374416433,True,normal
E01003888,Richmond upon Thames 021C,17,0.8127976190476187,0.031008792405851214,True,normal
E01003889,Richmond upon Thames 021D,11,0.0,0.0,True,B_underutilised
E01003834,Richmond upon Thames 022A,7,0.0002976190476189492,4.251700680270703e-05,True,B_underutilised
E01003835,Richmond upon Thames 022B,12,0.29047619047619033,0.024206349206349193,True,normal
E01003836,Richmond upon Thames 022C,5,0.0,0.0,True,B_underutilised
E01003837,Richmond upon Thames 022D,6,0.4055555555555554,0.06759259259259257,True,normal
E01003838,Richmond upon Thames 022E,7,1.004563492063492,0.14350907029478457,True,normal
E01003839,Richmond upon Thames 022F,4,0.0023809523809522493,0.0005952380952380623,True,B_underutilised
E01003822,Richmond upon Thames 023A,3,9.92063492063492e-05,3.306878306878307e-05,True,B_underutilised
E01003823,Richmond upon Thames 023B,6,1.5954365079365078,0.2659060846560846,True,normal
E01003824,Richmond upon Thames 023C,8,0.023611111111111,0.002951388888888875,True,normal
E01003825,Richmond upon Thames 023D,6,9.92063492063492e-05,1.6534391534391536e-05,True,B_underutilised
E01003826,Richmond upon Thames 023E,6,0.000892857142857046,0.0001157407407407246,True,B_underutilised
E01003827,Richmond upon Thames 023F,13,0.0245039682539682,0.0018849206349206308,True,normal
E01004029,Southwark 001A,7,2.3531746031746033,0.33616780045351474,True,normal
E01004032,Southwark 001B,1,0.2989087301587301,0.2989087301587301,True,normal
E01004053,Southwark 001C,1,0.6246031746031746,0.6246031746031746,True,normal
E01004054,Southwark 001D,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01004055,Southwark 001E,4,2.594444444444444,0.648611111111111,True,normal
E01003929,Southwark 002B,6,0.0,0.0,True,B_underutilised
E01003934,Southwark 002C,18,6.082142857142857,0.3378968253968254,True,normal
E01003935,Southwark 002D,1,0.0,0.0,True,B_underutilised
E01003939,Southwark 002E,3,1.4697420634920635,0.48991402116402116,True,normal
E01033867,Southwark 002F,6,2.5842261904761905,0.4307043650793651,True,normal
E01033868,Southwark 002G,7,2.5340277777777778,0.36200396825396824,True,normal
E01003975,Southwark 004A,5,2.2501984126984125,0.4500396825396825,True,normal
E01004023,Southwark 004D,6,2.496031746031746,0.416005291005291,True,normal
E01004028,Southwark 004E,15,6.148115079365079,0.36923445767195767,True,normal
E01033869,Southwark 004F,4,1.4708333333333332,0.3677083333333333,True,normal
E01033870,Southwark 004G,0,0.0,,False,A_true_desert
E01033871,Southwark 004H,21,6.828670634920635,0.32517479213907785,True,normal
E01033872,Southwark 004I,5,3.638690476190476,0.7277380952380952,True,normal
E01003938,Southwark 006A,6,3.578472222222222,0.596412037037037,True,normal
E01003940,Southwark 006B,10,7.674900793650794,0.7674900793650794,True,normal
E01003941,Southwark 006C,6,1.330654761904762,0.22177579365079367,True,normal
E01003942,Southwark 006D,6,3.5780753968253967,0.5963458994708994,True,normal
E01003979,Southwark 006E,2,0.9083333333333332,0.4541666666666666,True,normal
E01003981,Southwark 006F,4,2.8134920634920633,0.7033730158730158,True,normal
E01004030,Southwark 007A,5,2.2764880952380953,0.45529761904761906,True,normal
E01004031,Southwark 007B,4,1.2297619047619048,0.3074404761904762,True,normal
E01004033,Southwark 007C,6,4.975892857142857,0.8293154761904762,True,normal
E01004034,Southwark 007D,6,3.4569444444444444,0.5761574074074074,True,normal
E01004036,Southwark 007E,5,4.346626984126984,0.8693253968253968,True,normal
E01004056,Southwark 008A,5,1.9513888888888888,0.3902777777777778,True,normal
E01004057,Southwark 008B,3,1.7500992063492062,0.5833664021164021,True,normal
E01004058,Southwark 008C,3,1.0749007936507937,0.3583002645502646,True,normal
E01004059,Southwark 008D,2,1.8816468253968255,0.9408234126984127,True,normal
E01004060,Southwark 008E,5,3.2755952380952382,0.6551190476190476,True,normal
E01003936,Southwark 009A,4,2.551686507936508,0.637921626984127,True,normal
E01003937,Southwark 009B,4,1.2537698412698415,0.31344246031746037,True,normal
E01003943,Southwark 009C,16,10.314285714285715,0.6446428571428572,True,normal
E01033873,Southwark 009G,3,1.113690476190476,0.3712301587301587,True,normal
E01033874,Southwark 009H,0,0.0,,False,A_true_desert
E01003977,Southwark 010A,6,3.5530753968253967,0.5921792328042328,True,normal
E01004037,Southwark 010B,2,1.523313492063492,0.761656746031746,True,normal
E01004038,Southwark 010C,8,6.034126984126984,0.754265873015873,True,normal
E01004042,Southwark 010D,11,6.038095238095238,0.5489177489177489,True,normal
E01004043,Southwark 010E,12,3.693055555555555,0.2690696649029982,True,normal
E01003986,Southwark 011A,3,1.6712301587301588,0.5570767195767196,True,normal
E01003987,Southwark 011B,7,3.1634920634920634,0.45192743764172333,True,normal
E01004024,Southwark 011C,6,3.520238095238095,0.5867063492063492,True,normal
E01004035,Southwark 011D,9,4.937599206349207,0.5486221340388008,True,normal
E01003960,Southwark 012A,11,3.349801587301587,0.30452741702741704,True,normal
E01003961,Southwark 012B,11,4.478869047619048,0.40716991341991343,True,normal
E01003994,Southwark 012E,16,7.128373015873016,0.4455233134920635,True,normal
E01033875,Southwark 012G,3,1.333531746031746,0.44451058201058197,True,normal
E01033876,Southwark 012H,7,2.861706349206349,0.40881519274376416,True,normal
E01033877,Southwark 012I,13,2.931349206349206,0.22548840048840046,True,normal
E01003980,Southwark 013A,6,2.1135912698412698,0.35226521164021163,True,normal
E01004039,Southwark 013B,5,2.9228174603174604,0.5845634920634921,True,normal
E01004040,Southwark 013C,1,0.512797619047619,0.512797619047619,True,normal
E01004041,Southwark 013D,1,0.7985119047619048,0.7985119047619048,True,normal
E01004044,Southwark 013E,3,2.5999007936507934,0.8666335978835978,True,normal
E01003992,Southwark 014A,14,7.862103174603175,0.561578798185941,True,normal
E01003995,Southwark 014B,10,3.7263888888888888,0.37263888888888885,True,normal
E01003998,Southwark 014D,12,5.206944444444445,0.43391203703703707,True,normal
E01003999,Southwark 014E,16,7.288392857142857,0.45552455357142857,True,normal
E01032639,Southwark 014F,4,0.8833333333333333,0.22083333333333333,True,normal
E01032719,Southwark 014G,3,1.3142857142857143,0.4380952380952381,True,normal
E01003966,Southwark 015B,16,5.399404761904762,0.3374627976190476,True,normal
E01003971,Southwark 015D,2,1.7352182539682541,0.8676091269841271,True,normal
E01033878,Southwark 015F,15,5.512996031746032,0.3675330687830688,True,normal
E01033879,Southwark 015G,8,5.3151785714285715,0.6643973214285714,True,normal
E01033880,Southwark 015H,11,8.240376984126984,0.7491251803751804,True,normal
E01003963,Southwark 016A,4,2.978869047619048,0.744717261904762,True,normal
E01003972,Southwark 016D,16,7.0368055555555555,0.4398003472222222,True,normal
E01003973,Southwark 016E,6,0.964781746031746,0.16079695767195767,True,normal
E01033881,Southwark 016F,9,4.316071428571428,0.479563492063492,True,normal
E01003923,Southwark 017A,8,1.9264880952380954,0.24081101190476192,True,normal
E01003969,Southwark 017B,8,2.7918650793650794,0.34898313492063493,True,normal
E01003991,Southwark 017C,9,6.720238095238095,0.6672729276895943,True,normal
E01003993,Southwark 017D,3,1.0967261904761905,0.3655753968253968,True,normal
E01003997,Southwark 017E,10,4.3410714285714285,0.43410714285714286,True,normal
E01003983,Southwark 018A,11,5.663392857142857,0.5148538961038961,True,normal
E01003988,Southwark 018B,20,7.038194444444445,0.3519097222222222,True,normal
E01003989,Southwark 018C,7,4.8058531746031745,0.6865504535147392,True,normal
E01003990,Southwark 018D,14,7.119642857142857,0.4683201058201058,True,normal
E01004007,Southwark 018E,5,2.9559523809523807,0.5911904761904762,True,normal
E01003912,Southwark 019A,3,2.2884920634920634,0.7628306878306877,True,normal
E01004011,Southwark 019B,10,5.528373015873016,0.5528373015873016,True,normal
E01004012,Southwark 019C,13,6.148511904761905,0.4729624542124542,True,normal
E01004013,Southwark 019D,7,2.7908730158730157,0.3986961451247165,True,normal
E01004014,Southwark 019E,3,1.693452380952381,0.564484126984127,True,normal
E01003911,Southwark 020A,2,0.986309523809524,0.493154761904762,True,normal
E01003916,Southwark 020B,10,3.2919642857142857,0.32919642857142856,True,normal
E01003917,Southwark 020C,6,1.8910714285714285,0.3151785714285714,True,normal
E01003918,Southwark 020D,3,1.7881944444444444,0.5960648148148148,True,normal
E01003925,Southwark 020E,8,3.131845238095238,0.39148065476190474,True,normal
E01003919,Southwark 021A,20,11.385019841269841,0.5692509920634921,True,normal
E01003920,Southwark 021B,9,5.4261904761904765,0.602910052910053,True,normal
E01003921,Southwark 021C,2,1.0777777777777777,0.5388888888888889,True,normal
E01003922,Southwark 021D,8,3.461111111111111,0.43263888888888885,True,normal
E01003924,Southwark 021E,6,4.682440476190476,0.780406746031746,True,normal
E01003926,Southwark 021F,5,3.0288690476190476,0.6057738095238095,True,normal
E01004008,Southwark 022B,9,5.644543650793651,0.6271715167548501,True,normal
E01004010,Southwark 022D,7,5.405753968253968,0.7722505668934241,True,normal
E01004067,Southwark 022E,13,3.3842261904761903,0.26032509157509154,True,normal
E01033882,Southwark 022G,22,6.836309523809524,0.310741341991342,True,normal
E01033883,Southwark 022H,7,0.5043650793650792,0.07205215419501132,True,normal
E01003984,Southwark 023A,19,7.6391865079365076,0.402062447786132,True,normal
E01004003,Southwark 023B,17,5.134920634920634,0.30205415499533145,True,normal
E01004004,Southwark 023C,17,3.4541666666666666,0.20318627450980392,True,normal
E01004005,Southwark 023D,11,5.293948412698413,0.48126803751803754,True,normal
E01004006,Southwark 023E,33,9.227777777777778,0.2796296296296296,True,normal
E01003913,Southwark 024A,12,4.382936507936508,0.3103050595238095,True,normal
E01003914,Southwark 024B,33,8.575496031746031,0.2598635161135161,True,normal
E01003915,Southwark 024C,13,7.732341269841269,0.5778083028083028,True,normal
E01004050,Southwark 024D,10,2.3759920634920633,0.23759920634920634,True,normal
E01004052,Southwark 024E,23,5.383035714285714,0.2340450310559006,True,normal
E01004061,Southwark 025A,25,6.100297619047619,0.24401190476190476,True,normal
E01004062,Southwark 025B,3,0.3571428571428571,0.11904761904761903,True,normal
E01004063,Southwark 025C,4,1.1984126984126984,0.2996031746031746,True,normal
E01004065,Southwark 025D,0,0.0,,False,A_true_desert
E01004066,Southwark 025E,21,5.236805555555555,0.24937169312169308,True,normal
E01004000,Southwark 026A,10,3.7998015873015873,0.3799801587301587,True,normal
E01004001,Southwark 026B,11,1.6384920634920632,0.14895382395382392,True,normal
E01004019,Southwark 026C,17,3.7511904761904757,0.2206582633053221,True,normal
E01004064,Southwark 026D,11,1.176984126984127,0.106998556998557,True,normal
E01004068,Southwark 026E,23,7.119345238095238,0.3095367494824016,True,normal
E01004045,Southwark 027A,10,6.208630952380952,0.6208630952380952,True,normal
E01004047,Southwark 027B,14,4.612797619047619,0.32948554421768705,True,normal
E01004048,Southwark 027C,14,2.565575396825397,0.18325538548752834,True,normal
E01004049,Southwark 027D,3,0.0,0.0,True,B_underutilised
E01004051,Southwark 027E,6,0.3206349206349205,0.05343915343915342,True,normal
E01003953,Southwark 028A,31,3.1184523809523808,0.10059523809523808,True,normal
E01003955,Southwark 028B,25,4.709126984126984,0.18836507936507935,True,normal
E01004015,Southwark 028C,12,1.7837301587301586,0.14864417989417988,True,normal
E01004021,Southwark 028D,21,5.9215277777777775,0.2819775132275132,True,normal
E01004046,Southwark 028E,6,1.2799603174603174,0.21332671957671956,True,normal
E01004002,Southwark 029A,27,8.794444444444444,0.3257201646090535,True,normal
E01004016,Southwark 029B,42,9.03125,0.21502976190476192,True,normal
E01004017,Southwark 029C,14,5.540873015873015,0.39577664399092966,True,normal
E01004020,Southwark 029D,10,2.7984126984126987,0.2798412698412699,True,normal
E01003952,Southwark 030A,28,3.1372023809523806,0.11204294217687073,True,normal
E01003954,Southwark 030B,21,4.636805555555555,0.22080026455026452,True,normal
E01003956,Southwark 030C,24,4.900496031746032,0.20418733465608466,True,normal
E01004071,Southwark 030D,23,4.188392857142857,0.18210403726708072,True,normal
E01004072,Southwark 030E,24,5.218650793650793,0.20007164902998234,True,normal
E01004069,Southwark 031A,2,0.2757936507936507,0.0735863095238095,True,normal
E01004070,Southwark 031B,41,7.020436507936508,0.16636299845141309,True,normal
E01004073,Southwark 031C,26,4.280654761904762,0.16464056776556776,True,normal
E01004074,Southwark 031D,31,8.778769841269842,0.2831861239119304,True,normal
E01004075,Southwark 031E,28,5.354464285714285,0.19123086734693875,True,normal
E01003949,Southwark 032A,6,2.184325396825397,0.3640542328042328,True,normal
E01003950,Southwark 032B,15,4.485912698412698,0.2990608465608465,True,normal
E01003957,Southwark 032C,14,2.8723214285714285,0.2051658163265306,True,normal
E01003958,Southwark 032D,11,2.0339285714285715,0.1849025974025974,True,normal
E01004018,Southwark 032E,23,4.823611111111111,0.20972222222222223,True,normal
E01003945,Southwark 033A,10,4.288492063492063,0.39297123015873014,True,normal
E01003946,Southwark 033B,13,7.9689484126984125,0.6129960317460317,True,normal
E01003947,Southwark 033C,1,0.0,0.0,True,B_underutilised
E01003948,Southwark 033D,8,2.6686507936507935,0.3335813492063492,True,normal
E01003951,Southwark 033E,15,4.86577380952381,0.32438492063492064,True,normal
E01003930,Southwark 034A,6,2.0297619047619047,0.33829365079365076,True,normal
E01003932,Southwark 034B,4,2.025,0.50625,True,normal
E01003933,Southwark 034C,5,2.1898809523809524,0.43797619047619046,True,normal
E01032583,Southwark 034D,18,7.4614087301587295,0.4145227072310405,True,normal
E01032584,Southwark 034E,7,2.6373015873015873,0.286130007558579,True,normal
E01032637,Southwark 035E,0,0.0,,False,A_true_desert
E01032638,Southwark 035D,1,0.7260912698412698,0.7260912698412698,True,normal
E01032640,Southwark 035B,2,0.0,0.0,True,B_underutilised
E01032834,Southwark 035C,1,0.8679563492063492,0.8679563492063492,True,normal
E01033884,Southwark 035A,0,0.0,,False,A_true_desert
E01003976,Southwark 036D,6,5.170039682539683,0.8616732804232804,True,normal
E01032646,Southwark 036B,3,0.7406746031746032,0.2468915343915344,True,normal
E01032803,Southwark 036C,0,0.0,,False,A_true_desert
E01033885,Southwark 036A,1,0.3744047619047619,0.3744047619047619,True,normal
E01004125,Sutton 001A,2,0.0,0.0,True,B_underutilised
E01004183,Sutton 001B,0,0.0,,False,A_true_desert
E01004184,Sutton 001C,0,0.0,,False,A_true_desert
E01004185,Sutton 001D,0,0.0,,False,A_true_desert
E01004189,Sutton 001E,0,0.0,,False,A_true_desert
E01004123,Sutton 002A,1,0.0,0.0,True,B_underutilised
E01004124,Sutton 002B,1,0.0,0.0,True,B_underutilised
E01004126,Sutton 002C,0,0.0,,False,A_true_desert
E01004128,Sutton 002D,0,0.0,,False,A_true_desert
E01004129,Sutton 002E,0,0.0,,False,A_true_desert
E01004130,Sutton 003A,3,1.253968253968254,0.20899470899470898,True,normal
E01004131,Sutton 003B,1,0.0,0.0,True,B_underutilised
E01004134,Sutton 003C,0,0.0,,False,A_true_desert
E01004135,Sutton 003D,0,0.0,,False,A_true_desert
E01004136,Sutton 003E,0,0.0,,False,A_true_desert
E01004164,Sutton 004A,0,0.0,,False,A_true_desert
E01004166,Sutton 004B,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01004169,Sutton 004C,0,0.0,,False,A_true_desert
E01004186,Sutton 004D,4,0.02142857142857125,0.005357142857142812,True,normal
E01034153,Sutton 004F,1,1.2195436507936508,0.6097718253968254,True,normal
E01034154,Sutton 004G,4,0.0,0.0,True,B_underutilised
E01004127,Sutton 005A,0,0.0,,False,A_true_desert
E01004163,Sutton 005B,0,0.0,,False,A_true_desert
E01004165,Sutton 005C,2,0.0,0.0,True,B_underutilised
E01004167,Sutton 005D,0,0.0,,False,A_true_desert
E01004187,Sutton 005E,0,0.0,,False,A_true_desert
E01004117,Sutton 006A,0,0.0,,False,A_true_desert
E01004121,Sutton 006B,3,0.884623015873016,0.14745370370370373,True,normal
E01004192,Sutton 006C,1,9.92063492063492e-05,9.92063492063492e-05,True,B_underutilised
E01004193,Sutton 006D,0,0.0,,False,A_true_desert
E01004195,Sutton 006E,2,0.0001984126984126984,9.92063492063492e-05,True,B_underutilised
E01004144,Sutton 007A,0,0.0,,False,A_true_desert
E01004145,Sutton 007B,0,0.0,,False,A_true_desert
E01004146,Sutton 007C,4,0.0,0.0,True,B_underutilised
