lsoa_code,lsoa_name,e_i,S_eff_i,U_i,n_evse,n_active_evse,n_active_locations,has_evse_i
E01002309,Havering 006A,0,0.0,,0,0,0,False
E01002310,Havering 006B,0,0.0,,0,0,0,False
E01002311,Havering 006C,0,0.0,,0,0,0,False
E01002312,Havering 001C,0,0.0,,0,0,0,False
E01002313,Havering 001D,0,0.0,,0,0,0,False
E01002314,Havering 004E,0,0.0,,0,0,0,False
E01002315,Havering 006D,0,0.0,,0,0,0,False
E01002316,Havering 004F,0,0.0,,0,0,0,False
E01002317,Havering 014C,0,0.0,,0,0,0,False
E01002318,Havering 014D,0,0.0,,0,0,0,False
E01002319,Havering 016A,0,0.0,,0,0,0,False
E01002320,Havering 021A,0,0.0,,0,0,0,False
E01002321,Havering 021B,0,0.0,,0,0,0,False
E01002322,Havering 021C,0,0.0,,0,0,0,False
E01002323,Havering 021D,0,0.0,,0,0,0,False
E01002324,Havering 021E,0,0.0,,0,0,0,False
E01002325,Havering 011C,0,0.0,,0,0,0,False
E01002326,Havering 005D,0,0.0,,0,0,0,False
E01002327,Havering 009A,0,0.0,,0,0,0,False
E01002328,Havering 009B,0,0.0,,0,0,0,False
E01002329,Havering 011D,0,0.0,,0,0,0,False
E01002330,Havering 011E,0,0.0,,0,0,0,False
E01002331,Havering 005E,0,0.0,,0,0,0,False
E01002332,Havering 009C,0,0.0,,0,0,0,False
E01002333,Havering 008A,0,0.0,,0,0,0,False
E01002334,Havering 008B,0,0.0,,0,0,0,False
E01002335,Havering 009D,0,0.0,,0,0,0,False
E01002336,Havering 008C,0,0.0,,0,0,0,False
E01002337,Havering 012A,0,0.0,,0,0,0,False
E01002338,Havering 009E,0,0.0,,0,0,0,False
E01002339,Havering 008D,0,0.0,,0,0,0,False
E01002340,Havering 009F,0,0.0,,0,0,0,False
E01002341,Havering 008E,0,0.0,,0,0,0,False
E01002342,Havering 030A,0,0.0,,0,0,0,False
E01002343,Havering 029A,0,0.0,,0,0,0,False
E01002344,Havering 029B,0,0.0,,0,0,0,False
E01002345,Havering 030B,0,0.0,,0,0,0,False
E01002346,Havering 030C,0,0.0,,0,0,0,False
E01002347,Havering 030D,0,0.0,,0,0,0,False
E01002348,Havering 029C,0,0.0,,0,0,0,False
E01002349,Havering 029D,0,0.0,,0,0,0,False
E01002350,Havering 016B,0,0.0,,0,0,0,False
E01002351,Havering 016C,0,0.0,,0,0,0,False
E01002352,Havering 016D,0,0.0,,0,0,0,False
E01002353,Havering 013B,0,0.0,,0,0,0,False
E01002354,Havering 012B,0,0.0,,0,0,0,False
E01002355,Havering 014E,0,0.0,,0,0,0,False
E01002356,Havering 013C,0,0.0,,0,0,0,False
E01002358,Havering 016E,0,0.0,,0,0,0,False
E01002359,Havering 020A,0,0.0,,0,0,0,False
E01002360,Havering 020B,0,0.0,,0,0,0,False
E01002361,Havering 020C,0,0.0,,0,0,0,False
E01002362,Havering 022D,0,0.0,,0,0,0,False
E01002363,Havering 020D,0,0.0,,0,0,0,False
E01002364,Havering 023C,0,0.0,,0,0,0,False
