lsoa_code,lsoa_name,driving_age_pop,income_score,income_decile,D_A,D_B,D_C,D_D
E01002485,Hillingdon 002F,1595,0.253,4,197.78,202.783834,212.791502,222.79917
E01002486,Hillingdon 028A,1694,0.41,2,210.056,218.668296,235.892888,253.11748000000003
E01002487,Hillingdon 028B,1491,0.329,3,184.88400000000001,190.9666836,203.13205080000003,215.29741800000002
E01002488,Hillingdon 030B,1368,0.285,4,169.632,174.466512,184.135536,193.80456
E01002489,Hillingdon 030C,1522,0.241,4,188.728,193.2763448,202.37303440000002,211.469724
E01002490,Hillingdon 030D,1664,0.265,4,206.336,211.80390400000002,222.739712,233.67552000000003
E01002491,Hillingdon 032D,1276,0.377,2,158.22400000000002,164.18904480000003,176.1191344,188.049224
E01002492,Hillingdon 030E,1329,0.267,4,164.79600000000002,169.19605320000002,177.99615960000003,186.796266
E01002493,Hillingdon 032E,1388,0.468,1,172.112,180.1668416,196.2765248,212.38620799999998
E01002494,Hillingdon 009C,1386,0.178,6,171.86400000000003,174.92317920000005,181.04153760000003,187.15989600000003
E01002495,Hillingdon 010E,1460,0.185,5,181.04000000000002,184.38924,191.08772000000005,197.78620000000004
E01002496,Hillingdon 033A,1507,0.251,4,186.86800000000002,191.5583868,200.93916040000002,210.31993400000002
E01002497,Hillingdon 033B,1937,0.257,4,240.18800000000002,246.36083160000004,258.70649480000003,271.052158
E01002498,Hillingdon 033C,1142,0.121,7,141.608,143.3214568,146.7483704,150.175284
E01002499,Hillingdon 033D,1656,0.246,4,205.34400000000002,210.3954624,220.49838720000005,230.60131200000004
E01002501,Hillingdon 026B,1378,0.294,3,170.872,175.89563680000003,185.94291040000002,195.99018400000003
E01002502,Hillingdon 026C,1407,0.349,3,174.46800000000002,180.5569332,192.73479960000003,204.91266600000003
E01002503,Hillingdon 027C,1464,0.422,2,181.536,189.1968192,204.5184576,219.84009600000002
E01002505,Hillingdon 026D,1356,0.455,2,168.144,175.794552,191.09565600000002,206.39676
E01002506,Hillingdon 027E,1549,0.518,1,192.07600000000002,202.02553680000003,221.92461040000003,241.82368400000001
E01002507,Hillingdon 027F,1504,0.346,3,186.496,192.9487616,205.8542848,218.75980800000002
E01002508,Hillingdon 026E,1628,0.405,2,201.872,210.047816,226.399448,242.75108000000003
E01002509,Hillingdon 017D,1207,0.09,9,149.668,151.01501199999998,153.709036,156.40305999999998
E01002511,Hillingdon 017E,1285,0.305,3,159.34000000000003,164.19987000000003,173.91961000000003,183.63935000000004
E01002512,Hillingdon 013C,1648,0.142,7,204.352,207.2537984,213.0573952,218.86099199999998
E01002513,Hillingdon 013D,1190,0.141,7,147.56,149.64059600000002,153.80178800000002,157.96298000000002
E01002514,Hillingdon 015C,1603,0.256,4,198.77200000000002,203.86056320000003,214.03768960000002,224.21481600000004
E01002516,Hillingdon 013E,1195,0.102,8,148.18,149.691436,152.714308,155.73718
E01002518,Hillingdon 022C,1089,0.198,5,135.036,137.7097128,143.05713839999999,148.404564
E01002519,Hillingdon 022D,1624,0.279,4,201.376,206.99439040000001,218.23117120000003,229.467952
E01002520,Hillingdon 016B,1532,0.339,3,189.96800000000002,196.40791520000002,209.2877456,222.16757600000003
E01002521,Hillingdon 016C,1661,0.429,2,205.964,214.79985559999997,232.4715668,250.14327799999998
E01002523,Hillingdon 016D,1241,0.202,5,153.88400000000001,156.9924568,163.2093704,169.426284
E01002525,Hillingdon 029B,1440,0.2,5,178.56,182.1312,189.27360000000002,196.41600000000003
E01002526,Hillingdon 028C,2267,0.279,4,281.108,288.9509132,304.63673960000006,320.322566
E01002527,Hillingdon 031D,1247,0.367,2,154.62800000000001,160.3028476,171.65254280000002,183.002238
E01002528,Hillingdon 028D,1436,0.397,2,178.06400000000002,185.13314080000004,199.27142240000003,213.40970400000003
E01002529,Hillingdon 029C,1892,0.329,3,234.608,242.3266032,257.7638096,273.20101600000004
E01002530,Hillingdon 029D,1316,0.454,2,163.184,170.5925536,185.4096608,200.22676800000002
E01002531,Hillingdon 029E,1386,0.185,5,171.86400000000003,175.04348400000003,181.40245200000004,187.76142000000004
E01002533,Hillingdon 005A,1145,0.212,5,141.98,144.989976,151.009928,157.02988
E01002534,Hillingdon 005B,1211,0.129,7,150.16400000000002,152.1011156,155.9753468,159.849578
E01002535,Hillingdon 007E,1859,0.122,7,230.516,233.32829519999999,238.95288559999997,244.577476
E01002536,Hillingdon 009D,1046,0.131,7,129.704,131.40312240000003,134.8013672,138.19961200000003
E01002537,Hillingdon 009E,1943,0.106,8,240.93200000000002,243.4858792,248.59363760000002,253.701396
E01002538,Hillingdon 005C,1377,0.182,6,170.74800000000002,173.85561360000003,180.0708408,186.28606800000003
E01002539,Hillingdon 005D,1389,0.097,8,172.236,173.9066892,177.24806759999998,180.58944599999998
E01002540,Hillingdon 020C,1335,0.407,2,165.54000000000002,172.277478,185.75243400000005,199.22739
E01002541,Hillingdon 023A,1596,0.287,4,197.904,203.58384479999998,214.9435344,226.303224
E01002542,Hillingdon 020D,1469,0.481,1,182.156,190.9177036,208.4411108,225.964518
E01002543,Hillingdon 020E,1396,0.443,2,173.104,180.7725072,196.10952160000002,211.446536
E01002544,Hillingdon 023B,1326,0.221,5,164.424,168.0577704,175.32531120000002,182.59285200000002
E01002545,Hillingdon 023C,1073,0.52,1,133.052,139.970704,153.808112,167.64552
E01002546,Hillingdon 023D,1324,0.3,3,164.17600000000002,169.10128000000003,178.95184000000003,188.8024
E01002547,Hillingdon 023E,1290,0.345,3,159.96,165.47862,176.51586,187.5531
E01002548,Hillingdon 025A,1438,0.333,3,178.312,184.24978960000004,196.12536880000002,208.00094800000002
E01002549,Hillingdon 025B,1436,0.322,3,178.06400000000002,183.79766080000002,195.26498240000004,206.73230400000003
E01002550,Hillingdon 022E,1416,0.339,3,175.584,181.5362976,193.4408928,205.345488
E01002551,Hillingdon 025C,1641,0.281,4,203.484,209.2019004,220.6377012,232.07350200000002
E01002552,Hillingdon 025D,1320,0.34,3,163.68,169.24512000000001,180.37536000000003,191.5056
E01002553,Hillingdon 025E,1384,0.375,2,171.616,178.05160000000004,190.92280000000002,203.794
E01002555,Hounslow 022A,1694,0.234,4,210.056,214.97131040000002,224.8019312,234.632552
E01002556,Hounslow 022B,1429,0.259,4,177.19600000000003,181.78537640000005,190.96412920000006,200.14288200000001
E01002557,Hounslow 023A,1593,0.299,3,197.532,203.43820680000002,215.2506204,227.06303400000002
E01002558,Hounslow 023B,1668,0.399,2,206.83200000000002,215.08459680000004,231.5897904,248.09498400000004
E01002559,Hounslow 023C,1951,0.363,2,241.92399999999998,250.70584119999998,268.26952359999996,285.83320599999996
E01002560,Hounslow 023D,1581,0.336,3,196.044,202.63107840000004,215.8052352,228.979392
E01002561,Hounslow 023E,1220,0.373,2,151.28,156.92274400000002,168.20823199999998,179.49372000000002
E01002562,Hounslow 030D,1157,0.336,3,143.46800000000002,148.28852480000003,157.9295744,167.570624
E01002563,Hounslow 006A,1539,0.187,5,190.836,194.4046332,201.54189960000002,208.679166
E01002564,Hounslow 031E,1478,0.342,3,183.27200000000002,189.53990240000002,202.07570720000004,214.61151200000003
E01002565,Hounslow 006B,1964,0.327,3,243.53600000000003,251.49962720000002,267.42688160000006,283.35413600000004
E01002567,Hounslow 006C,1506,0.237,4,186.74400000000003,191.16983280000005,200.0214984,208.87316400000003
E01002569,Hounslow 001A,1748,0.097,8,216.752,218.85449440000002,223.0594832,227.264472
E01002570,Hounslow 001B,1366,0.147,7,169.38400000000001,171.8739448,176.8538344,181.833724
E01002571,Hounslow 007A,1055,0.036,10,130.82000000000002,131.29095200000003,132.232856,133.17476000000002
E01002572,Hounslow 007B,1186,0.348,3,147.06400000000002,152.18182720000001,162.41748160000003,172.65313600000002
E01002573,Hounslow 001C,1254,0.072,9,155.496,156.61557120000003,158.85471360000003,161.09385600000002
E01002574,Hounslow 001D,1408,0.077,9,174.592,175.93635840000002,178.6250752,181.313792
E01002575,Hounslow 001E,1337,0.073,9,165.788,166.9982524,169.41875720000002,171.83926200000002
E01002576,Hounslow 008A,1315,0.254,4,163.06,167.201724,175.485172,183.76862
E01002577,Hounslow 007C,1382,0.1,8,171.36800000000002,173.08168000000003,176.50904000000003,179.93640000000002
E01002578,Hounslow 007D,1207,0.111,8,149.668,151.32931480000002,154.65194440000002,157.97457400000002
E01002579,Hounslow 008B,1386,0.133,7,171.86400000000003,174.14979120000004,178.72137360000005,183.29295600000003
E01002580,Hounslow 008C,1177,0.205,5,145.948,148.939934,154.923802,160.90767000000002
E01002581,Hounslow 008D,1532,0.168,6,189.96800000000002,193.1594624,199.5423872,205.92531200000002
E01002582,Hounslow 008E,1295,0.119,7,160.58,162.490902,166.31270600000002,170.13451
E01002583,Hounslow 013A,1445,0.294,3,179.18,184.44789200000002,194.98367600000003,205.51946
E01002584,Hounslow 013B,1718,0.338,3,213.03200000000004,220.23248160000006,234.63344480000004,249.03440800000004
E01002585,Hounslow 013C,1466,0.34,3,181.784,187.964656,200.32596800000002,212.68728
E01002586,Hounslow 013D,1480,0.262,4,183.52,188.328224,197.94467200000003,207.56112000000002
E01002587,Hounslow 016A,1904,0.318,3,236.096,243.60385280000003,258.61955839999996,273.635264
E01002588,Hounslow 016B,1479,0.542,1,183.39600000000002,193.3360632,213.21618960000004,233.096316
E01002589,Hounslow 013E,1937,0.404,2,240.18800000000002,249.8915952,269.29878560000003,288.705976
E01002590,Hounslow 022C,2024,0.397,2,250.976,260.9397472,280.8672416,300.79473600000006
E01002591,Hounslow 024A,1507,0.343,3,186.86800000000002,193.27757240000003,206.09671720000003,218.91586200000003
E01002592,Hounslow 022D,1678,0.332,3,208.072,214.9799904,228.7959712,242.61195199999997
E01002593,Hounslow 024B,1851,0.289,3,229.524,236.1572436,249.4237308,262.690218
E01002594,Hounslow 024C,1818,0.274,4,225.43200000000002,231.60883680000003,243.96251040000004,256.316184
E01002595,Hounslow 022E,1737,0.323,3,215.38800000000003,222.34503240000004,236.25909720000004,250.17316200000005
E01002596,Hounslow 027A,1607,0.289,4,199.26800000000003,205.02684520000003,216.54453560000002,228.06222600000004
E01002598,Hounslow 025B,1495,0.29,3,185.38,190.75601999999998,201.50806,212.2601
E01002599,Hounslow 025C,1216,0.356,3,150.784,156.1519104,166.8877312,177.623552
E01002600,Hounslow 025D,1295,0.339,3,160.58,166.02366200000003,176.910986,187.79831000000001
E01002601,Hounslow 027B,1407,0.293,3,174.46800000000002,179.57991240000004,189.80373720000003,200.02756200000005
E01002602,Hounslow 027C,1170,0.206,5,145.08,148.068648,154.04594400000002,160.02324000000002
E01002603,Hounslow 025E,1486,0.308,3,184.264,189.9393312,201.28999360000003,212.640656
E01002604,Hounslow 026A,1190,0.568,1,147.56,155.941408,172.70422399999998,189.46704
E01002605,Hounslow 026B,1724,0.417,2,213.77599999999998,222.6904592,240.51937759999998,258.34829599999995
E01002606,Hounslow 026C,1276,0.428,2,158.22400000000002,164.9959872,178.53996160000003,192.08393600000002
E01002607,Hounslow 026D,1870,0.276,4,231.88000000000002,238.27988800000003,251.079664,263.87944
E01002608,Hounslow 028A,1429,0.41,2,177.19600000000003,184.461036,198.99110800000003,213.52118000000004
E01002609,Hounslow 028B,1427,0.215,5,176.948,180.752382,188.36114600000002,195.96991
E01002610,Hounslow 028C,1299,0.38,2,161.07600000000002,167.19688800000003,179.43866400000002,191.68044
E01002611,Hounslow 024D,1605,0.252,4,199.02,204.035304,214.06591200000003,224.09652
E01002612,Hounslow 024E,1665,0.318,3,206.46,213.025428,226.156284,239.28714000000002
E01002613,Hounslow 024F,1521,0.294,3,188.604,194.14895760000005,205.23887280000002,216.32878800000003
E01002614,Hounslow 027D,1593,0.252,4,197.532,202.5098064,212.46541920000004,222.421032
E01002615,Hounslow 026E,1249,0.416,2,154.876,161.3188416,174.2045248,187.090208
E01002616,Hounslow 027E,1271,0.26,4,157.604,161.701704,169.89711200000002,178.09252
E01002617,Hounslow 028D,1303,0.162,6,161.572,164.18946640000001,169.4243992,174.659332
E01002618,Hounslow 011A,1622,0.217,5,201.12800000000001,205.49247760000003,214.2214328,222.95038800000003
E01002619,Hounslow 010A,1679,0.246,4,208.19600000000003,213.31762160000002,223.56086480000005,233.80410800000004
E01002620,Hounslow 004A,2000,0.435,2,248.0,258.788,280.36400000000003,301.94
E01002621,Hounslow 011B,1551,0.339,3,192.324,198.84378360000002,211.8833508,224.922918
E01002622,Hounslow 010B,1509,0.239,4,187.116,191.58807240000002,200.53221720000002,209.476362
E01002623,Hounslow 011C,1560,0.295,3,193.44000000000003,199.14648000000005,210.55944000000002,221.97240000000002
E01002624,Hounslow 017A,1405,0.299,3,174.22000000000003,179.42917800000004,189.84753400000002,200.26589
E01002625,Hounslow 004B,1388,0.293,3,172.112,177.1548816,187.2406448,197.32640800000001
E01002626,Hounslow 004C,1322,0.277,4,163.928,168.4688056,177.5504168,186.63202800000002
E01002627,Hounslow 004D,1306,0.487,1,161.94400000000002,169.8306728,185.6040184,201.37736400000003
E01002628,Hounslow 011D,1736,0.269,4,215.264,221.05460159999998,232.63580480000002,244.21700800000002
E01002629,Hounslow 011E,2068,0.311,3,256.432,264.4070352,280.3571056,296.307176
E01002630,Hounslow 012A,1712,0.243,4,212.288,217.4465984,227.7637952,238.080992
E01002631,Hounslow 004E,1429,0.353,3,177.19600000000003,183.4510188,195.96105640000005,208.47109400000002
E01002632,Hounslow 010C,1570,0.278,4,194.68,200.092104,210.916312,221.74052
E01002633,Hounslow 005A,1623,0.468,1,201.252,210.6705936,229.50778080000003,248.34496800000002
E01002634,Hounslow 005B,1250,0.54,1,155.0,163.37,180.10999999999999,196.85
E01002635,Hounslow 010D,1575,0.26,4,195.3,200.3778,210.53340000000003,220.689
E01002636,Hounslow 010E,1681,0.29,3,208.44400000000002,214.488876,226.578628,238.66838
E01002637,Hounslow 005C,1440,0.413,2,178.56,185.93452800000003,200.683584,215.43264
E01002638,Hounslow 005D,1613,0.455,2,200.012,209.112546,227.31363800000003,245.51473000000001
E01002639,Hounslow 012B,1458,0.298,3,180.79200000000003,186.17960160000004,196.9548048,207.73000800000003
E01002640,Hounslow 012C,1842,0.207,5,228.40800000000002,233.1360456,242.59213680000002,252.048228
E01002641,Hounslow 018A,2135,0.322,3,264.74,273.264628,290.31388400000003,307.36314000000004
E01002643,Hounslow 015B,2124,0.338,3,263.376,272.2781088,290.08232639999994,307.88654399999996
E01002645,Hounslow 015C,1774,0.314,3,219.976,226.88324640000002,240.6977392,254.512232
E01002646,Hounslow 017B,1702,0.458,2,211.048,220.7139984,240.0459952,259.377992
E01002647,Hounslow 021A,1626,0.423,2,201.62400000000002,210.15269520000004,227.21008560000004,244.26747600000004
E01002649,Hounslow 018D,1576,0.392,2,195.424,203.08462079999998,218.4058624,233.727104
E01002650,Hounslow 021B,1856,0.367,2,230.144,238.5902848,255.48285440000004,272.375424
E01002651,Hounslow 021C,1506,0.319,3,186.74400000000003,192.70113360000005,204.6154008,216.52966800000002
E01002652,Hounslow 021D,1568,0.292,3,194.43200000000002,200.1094144,211.4642432,222.819072
E01002653,Hounslow 019A,1539,0.199,5,190.836,194.63363640000003,202.22890920000003,209.824182
E01002654,Hounslow 019B,1559,0.223,5,193.31600000000003,197.62694680000004,206.24884040000003,214.87073400000003
E01002655,Hounslow 019C,1519,0.196,5,188.356,192.04777760000002,199.43133279999998,206.814888
E01002656,Hounslow 019D,1149,0.175,6,142.476,144.96933,149.95598999999999,154.94265
E01002657,Hounslow 018E,1547,0.171,6,191.828,195.1082588,201.66877639999998,208.22929399999998
E01002658,Hounslow 015D,1082,0.107,8,134.168,135.6035976,138.47479280000002,141.34598800000003
E01002659,Hounslow 019E,1162,0.172,6,144.088,146.5663136,151.52294080000001,156.479568
E01002660,Hounslow 016C,1685,0.336,3,208.94000000000003,215.96038400000003,230.00115200000002,244.04192
E01002661,Hounslow 016D,1896,0.242,4,235.104,240.79351680000002,252.1725504,263.551584
E01002662,Hounslow 017C,2102,0.253,4,260.648,267.2423944,280.4311832,293.619972
E01002663,Hounslow 017D,1727,0.315,3,214.14800000000002,220.89366200000003,234.38498600000003,247.87631000000002
E01002665,Hounslow 016E,1370,0.39,2,169.88,176.50531999999998,189.75596,203.0066
E01002666,Hounslow 021E,1504,0.245,4,186.496,191.065152,200.203456,209.34176000000002
E01002667,Hounslow 020A,1763,0.271,4,218.612,224.53638519999998,236.3851556,248.233926
E01002668,Hounslow 014A,1801,0.242,4,223.32399999999998,228.7284408,239.5373224,250.34620399999997
E01002669,Hounslow 014B,1459,0.403,2,180.91600000000003,188.20691480000002,202.78874440000004,217.37057400000003
E01002670,Hounslow 020B,1502,0.176,6,186.24800000000002,189.52596480000003,196.0818944,202.63782400000002
E01002671,Hounslow 020C,1391,0.189,5,172.484,175.74394759999998,182.2638428,188.78373800000003
E01002672,Hounslow 020D,1269,0.39,2,157.356,163.49288399999998,175.766652,188.04042
E01002673,Hounslow 020E,1123,0.651,1,139.252,148.3173052,166.44791560000002,184.578526
E01002674,Hounslow 012D,1621,0.17,6,201.00400000000002,204.421068,211.25520400000002,218.08934000000002
E01002675,Hounslow 009A,1994,0.155,6,247.256,251.088468,258.753404,266.41834
E01002676,Hounslow 012E,1425,0.129,7,176.70000000000002,178.97943,183.53829000000002,188.09715000000003
E01002677,Hounslow 015E,1643,0.24,4,203.732,208.621568,218.40070400000002,228.17984
E01002678,Hounslow 009B,1686,0.169,6,209.064,212.59718159999997,219.66354479999998,226.729908
E01002679,Hounslow 009C,1499,0.164,6,185.876,188.9243664,195.02109919999998,201.11783200000002
E01002680,Hounslow 009D,1663,0.204,5,206.212,210.41872479999998,218.83217439999999,227.24562400000002
E01002681,Hounslow 014C,1906,0.304,3,236.34400000000002,243.5288576,257.8985728,272.268288
E01002682,Hounslow 014D,1843,0.251,4,228.53200000000004,234.26815320000003,245.74045960000004,257.21276600000004
E01002686,Hounslow 006E,1378,0.461,2,170.872,178.74919920000002,194.50359760000003,210.257996
E01002687,Hounslow 029A,1347,0.132,7,167.02800000000002,169.23276960000004,173.64230880000002,178.05184800000004
