evse_uid,total_records,availability_rate,utilisation_rate
039e9b272beb1fbea404f3ddbef89b37,108,0.5,0.3148
039f74a140f36df94587911565bde73e,34,0.5294,0.3529
03a38a588aafd82186fcaf78773cf298,29,0.5172,0.2759
03a4577c3e474579b7d746a0e060bf45,1579,0.487,0.4414
03af9751777bce9513e8d83e1f3a489f,962,0.4158,0.1372
03b231cc2b3d4ac4a447300bc144737e,341,0.4194,0.346
03b395f7d1d2ea0c3e7f2a53f0522dff,3118,0.4897,0.3656
03b64c3accca47349d222a48d3b588e1,2526,0.4826,0.3191
03bb4a29d66fb23e2136d6523a9d8638,3348,0.4872,0.4017
03bb619363a7a5d8c2249253189e4fcd,142,0.507,0.1972
03c364e9018d6791cfbce23fec5426de,674,0.4214,0.3472
03c3f20a2db066d38fcd594ea5725e1e,7072,0.3886,0.2142
03c54b75c422392baf243f8cc9dc8700,96,0.5,0.2708
03c943a1d393260fe347e420db9b3b7a,668,0.488,0.485
03cb2ace51bdf21383944ac234e39b09,324,0.4877,0.463
03cfd0c1dbb949fcaf988cd06d7dfb84,1118,0.4937,0.4714
03d0f588b0d047acb5505c6d36a5aa47,192,0.5,0.1146
03d319d5239124ba50d0acfb05fbfacc,172,0.4651,0.4419
03d7e8a590f237eea7d4aa67b4949872,83,0.4819,0.4819
03d84ca69a5f92057b82748ec8284847,62,0.5484,0.3871
03da1ecdef6eae363812f387b42ad755,750,0.4867,0.4787
03dda290c324b09e955ad89ac0b8e928,2,1.0,0.0
03df9aaaaf3447dd94e920e0435d57db,10206,0.4804,0.0991
03e3667013f6507b0c2a37a141b3386b,53,0.434,0.5094
03e45ee8b20246c8a1831e4ab3f71df3,2,1.0,0.0
03e7590d4a5c9e105a87470b929a8275,211,0.4929,0.3318
03e9f85ff8f4f9638e544b4c3d34a5b5,844,0.4976,0.4929
03eda4cff9ac48ed91544a9e2bae6c42,522,0.4674,0.4636
03ef3ea6f0b37269e4bc7c39ead7961c,3427,0.492,0.0315
040179a8fe3cbeea92a358d244776de8,88,0.4773,0.4773
040446279c5c43ef984f8cd53e69819e,171,0.5088,0.269
04080c353dc748ce97f4f5ecf47f6350,978,0.4765,0.4335
040a83c4f600ea58251f8ec85a0d0a92,4,0.5,0.0
040c081ac663be477b3c78eae2d3a9a7,185,0.5081,0.0649
040f1a7c8f8c4a8ba8f4b56264d3037b,392,0.4949,0.4235
04112d94313f09c38067e58b9dd300d8,504,0.496,0.4881
0413c83a5a3224ac512071e0a09d1d4a,120,0.5167,0.0667
041518bd8ca2bc171ae3900afa130dd2,1018,0.4912,0.2554
0419379718eee0d9153e54077959fb26,112,0.5179,0.2143
041db668cdc284879e5241cd53781488,221,0.4977,0.4932
0422976472e8d4dc8b59eeb589116801,128,0.5078,0.3906
0424294b729bdc3d29b80d126218d571,61,0.6066,0.3934
0424e2f2212ffe918a29745bac6a6495,264,0.4848,0.3864
042d1d6a3f4254d525c09209790a9828,191,0.4241,0.1885
0431956bae394772aa925292b4089084,334,0.479,0.2754
0431d227c5503f2e96ffd7533790ea48,74,0.527,0.2027
043424b825bf4b5bb8f810225598b22d,538,0.4758,0.1859
043585ccd3b9f60b2652ba6709b8c33c,323,0.4985,0.4923
043592844f88426186cab846a58a0073,778,0.4679,0.3522
043b5f1b32f7eb86a0db1f017d34b21a,83,0.4819,0.0241
043c61e088c04ea4a24ea0531ef16383,887,0.4915,0.4713
043f35b01d2513e7caaacebe8442d6d1,1091,0.495,0.4665
0440302dc71a5737b127870abbfaf2c0,211,0.5024,0.4929
0440696beb6373ac324390a734ab1843,2,1.0,0.0
04436d4ff02045d1b5f039397886bebc,549,0.4918,0.3989
044fee94516f344e1e6082662e6c70e0,148,0.4865,0.3378
0456154f04dd51ba6181bd9e2aa7609e,544,0.4963,0.4743
045796cce51b2bba0d77f92431a8a005,96,0.5,0.4167
0457fc707de41e95f27e2446ac5505e4,68,0.4706,0.3824
0459261d96121b8952521b0824f2ac3a,90,0.4222,0.3333
045b2c6c68a7283bb990dc0791dc8e55,534,0.4738,0.4551
045c9fa27414c6cf7c814a4b7ed94df6,99,0.4343,0.3232
045d9ab7f73643f5a98102cb796fc441,56,0.5,0.0357
045daacf3f3c0bf060c882c5efd136f4,2,1.0,0.0
045eb1341149da7410a07083ab040bcd,64,0.5,0.0
0462e0eb078b43439c9c14761a416c9e,231,0.4113,0.3377
0467c1bab9bf4d9b95489292b1a775b5,31,0.4839,0.0323
0469d0280f96bbe47376b8d10ae727fb,52,0.5,0.3462
046ac6bd6bdf4d9ab842202b557b93b0,1023,0.4917,0.4692
046c95d85332433280760bbc71e0ef9c,659,0.4977,0.4598
046cb32065184e768792e471d3339a2c,3122,0.5,0.493
046d19dd2cb2d5edc482b46b77e96cfe,46,0.5217,0.3478
0470a1e4c31a4e5f972e8cca423beb0e,506,0.4921,0.4209
0473dec3922784390499c6e37ab4367b,2655,0.4844,0.4154
0475c840d3096ced1a845382679d953c,633,0.485,0.4597
047e02f2f0469a91606b13fcaaa68cb6,19,0.4211,0.3158
0481043ed15d47b5a7d5b237e671ad80,1223,0.4873,0.4644
0481a5e4cda14bbca3cab5478f68fb33,966,0.4948,0.4803
04824dbbd9224abb8716269dab8320fe,400,0.4825,0.2425
048446386323064b37de1e02d169b16d,79,0.6456,0.2278
04896405fd5005fd10ffeb9ef8e6b428,793,0.4956,0.4968
048abee568799d9d598f8cc94d2e2c00,615,0.4894,0.452
049200b3b8a662c0d9a2b17f7b26c7c4,144,0.4792,0.3542
049572cb00682884f198d5a7132fb81a,624,0.4888,0.4407
04970bfca99f44cbbc9e6f25857af1cc,12,0.5,0.0
0498d3dc04e735da8fe6532c541f3187,491,0.4908,0.4847
049d62368d17f1b4ddbeb49a45d10b96,451,0.4812,0.4723
049dab85a16e845b7390cacc8a82eba0,854,0.4918,0.452
04a1c4b0acfc536a6d7acc955c031ac4,282,0.4468,0.3759
04a1cd92675876b9b0e54c49aba68184,2,1.0,0.0
04a769a4282bc655f0497a477bba91c2,28,0.5,0.4286
04a9583d471867c1994836735fbef4c1,4,0.5,0.5
04a970358690acca775028f93d112b89,319,0.4953,0.1599
04ab2d9a70d84dcd8fcd2dd0d7c64004,227,0.4626,0.3392
04ab5bf92f3d4eadbfec50d6ac2e3b59,107,0.4486,0.3551
04ad49095cba092719c540f6c6a3e1fb,418,0.5024,0.4976
04af387edcb7e64ed7103aec4e3ba6e4,563,0.4796,0.4849
04b17c27cfed9a029cea4d0937613760,142,0.5211,0.0282
04b1b777911248f28141c62d9f8dd11f,35,0.4857,0.2571
04b2b213b1a34f5384594976f3efcf24,5650,0.4761,0.4358
04b4981767970f38c180dca7d927b298,72,0.5,0.5
04b88485766346f1a4c62775539526e8,336,0.5,0.4821
04baa4b416fe4fdaa6cd97a07eae63a4,13005,0.469,0.3963
04bc75ede64270b513d35a21b6dbda78,8,0.5,0.0
04bce5ef03a42a2b3f8bad13482420e8,69,0.5072,0.3478
04be1da408a964ab95a5fb0a56908cb6,1405,0.479,0.4797
04bf8d1c64c4453f32645199cb575577,94,0.4894,0.4043
04c1a85ff1686147ede5a77de75775af,3237,0.3043,0.317
04c646cec89a6ad10298428b2a9aa047,36,0.5,0.2222
04cc041d881e57f14c2921bf81ef02b6,254,0.4724,0.4646
04cd23805fac4cd8df84758c80656ba8,358,0.4693,0.4637
04cdcb816bf46a2613027415160e7a81,374,0.4866,0.4652
04cebc73f16779477596a5c66e1244ea,132,0.5303,0.4697
04d6780f30c36f62b6ccc7a9c04e1de9,237,0.519,0.1857
04db11aa41434b07ae9d5d597f0f43e7,92,0.5,0.4891
04dc06d1f66844a492672190604c4241,104,0.5192,0.3269
04e2afa80ef9b498a6f38b7160a6a57f,32,0.5,0.1875
04e341abe165689c16362593611be819,91,0.5055,0.0659
04e45c8a9121f079d7bca9ea6e99ac08,5681,0.501,0.0032
04ea0969db442aaf4e833c4d636cc10f,12,0.5,0.3333
04eca94cd575b2a55b1d77d8bafcb4df,242,0.4876,0.4215
04ef87dda97e121a2772a5e9609b9016,2,1.0,0.0
04eff0eede5d9eca9bfc77a67d31201f,36,0.4444,0.4444
04f0c022fbbf4dd6a7b6f33080a7507d,186,0.5108,0.414
04f0fae3f1334b5eaed5e2d87b0a8aad,339,0.4985,0.4838
04f2b29d4d7cb3143d2d3115ad5bde97,442,0.457,0.2941
05005eaadd6532fa585475cc6333af95,53,0.5094,0.3019
0503547c79f84b3584b191b4f6653068,182,0.4945,0.3626
0504d5ab4bf23902fd741003ef559aba,576,0.4549,0.4201
05058cc8035d010673065e4408f71769,225,0.5067,0.3911
0506e07e581242e1bc30efdac95661ba,57,0.4386,0.2807
05071f9568db4e3c62419dccb0d3ecdb,132,0.4697,0.3333
050875b2911046e08b570cdb4aaf5cbb,576,0.4861,0.4132
050a46ca95d7d70e614fd309422cd658,830,0.4904,0.4361
050d908090d3742d13784d9da2ad72ee,20,0.5,0.5
050e22047db3454db0cb34ebfc68a23f,403,0.4789,0.3573
05108e5b7151445fa5ab9283ad64c1bd,593,0.4789,0.2108
0510a3830a9a5a3190bbc3cb75eb3f49,538,0.4833,0.4257
05146e3c5a93c0e628fe394fa4ff5b78,334,0.491,0.4731
05153fc2848ca2040a58d2dcd13bd5f7,305,0.5082,0.4787
0518a634d44a47f97ecdd67aff2a3650,440,0.5,0.475
0519549f0dc20c48a745cef025642653,178,0.4944,0.3371
051a11e596424c27b9f63404e0babb58,420,0.5143,0.4571
051ab32d98b1b51495db360b29e37a96,1390,0.3302,0.2662
051ccc14ceb3f2a67569cd4817f5f9e1,3206,0.4928,0.0923
0520722db20839623782367fcc0506f2,83,0.506,0.2771
0522cc923cf8ca1ed2d43b576912b9e3,515,0.4835,0.4117
05247bd738f84a30bd32879e2ef2cec8,21071,0.024,0.494
052655b5b6a94f2fbe83fa07ba14ff4d,236,0.5085,0.4831
05280ac004c791eb6bb250b168338d4e,21,0.4762,0.4286
05282e4462808d4ce3aeb276b29b8fa2,124,0.5323,0.4194
052d6d5cd6884673afb2ff66be2d6119,8333,0.4822,0.3106
052e9c6b2b3c274c3442c093e184dfa3,459,0.488,0.3028
052ec42a74df4a8c84d152d4ddd1185d,99,0.5051,0.0404
05312be5f7d94e02832d612e8ee44b0f,347,0.4928,0.415
053335d599ba0df1e1aff29a456bea84,507,0.4852,0.4615
05359b79c608459b8d5024f346dfbc1a,592,0.4291,0.3885
0535b8b928d3175ed34792b2957c8395,10,0.0,0.0
0536cb107a87c8c5d65a137427212c87,135,0.4963,0.3111
05373fdf3764327b42fbec8d0ed65f20,30,0.5333,0.4667
0539bc853a3a239a330bfb4bb2ffc4e3,153,0.451,0.1961
0539e4e49ccef8605fd3119ed6993807,44,0.4545,0.4091
053d19f4809f425580d490970949825b,85,0.5176,0.1412
054634f4e38d4742a274f71a9f54c74c,660,0.497,0.4455
054a9361fecc4c4eef73b38130a08c34,11,0.6364,0.1818
054e0304c56e45c29763b4b0902dbdbb,373,0.5067,0.4933
054ee99c37879ccf92ccaa3e9d128e5a,292,0.4897,0.3562
0556092258b3b2029826cd710ec70c35,1530,0.4614,0.4399
05587181dfbc33117584735423a098c7,656,0.4375,0.4345
055c6ace471ade027e10bf59a673345d,4,0.5,0.5
055f02b401bb9f43b2ef52bedfe5529e,37,0.4595,0.1351
056054aa1a6099637d72d40716360efb,1141,0.4961,0.4864
05608d1731c2662746c1e649a5163a8b,485,0.4845,0.4907
0560cf520900cd97b04cf881b0f5d83b,155,0.4968,0.4968
0562757c5c08818c59659b7ca9d96eec,150,0.4667,0.3467
05638c80a0498dda34bf343f5d7c8075,2,1.0,0.0
0565aea7a2d6468f989ac2a5cccdbf3d,136,0.5735,0.4118
05677402c9a72c63721a59cda15ace65,118,0.4576,0.4068
056bdd85185c4230af19957e982778ad,245,0.3796,0.3143
056dfd95bc3b4602bd13d0d3d7665029,324,0.5,0.0309
05759b35e67448fd90bd2ad9043a2833,139,0.518,0.3669
0580118fcfde270c767ae95fdd6bc839,3,0.0,0.0
0580cb690dc0a44d614f2e97954403c6,65,0.4923,0.4923
0586c25e7c344f9c891475fccebaa3da,401,0.4613,0.3791
058ac867396c1efeb02b1233927f80fc,348,0.4828,0.431
058be17b66b96296c4ec79c68ea5e79e,5280,0.3985,0.2629
058d400afe2b43c3a6bd01a24a129184,330,0.503,0.4909
059171182cd142698df874c88d3c755b,322,0.4938,0.382
059182f41c524da595b3dc46df0896d3,338,0.5148,0.4734
0592ed0fe95f42f69f7da802502e71e6,212,0.4906,0.3774
059478ea9c7040c08fdb648cef341275,133,0.4662,0.0677
0599441100978eaf153e034b6e034ab2,822,0.4903,0.4465
059ae57a0503c15c807044cb17279695,70,0.4286,0.3714
059d2f26203c42668ac4ec478ee6b805,722,0.4931,0.4598
059dba36a88c4bde956fc897eb175111,3091,0.4429,0.3882
059ed7eb07c103c59cab5743e30154eb,1272,0.4945,0.0071
05a6757bd9d16ea36b531b9eceaab3fd,379,0.5013,0.4987
05a7d8ac63544bf98bec52397738ec63,212,0.4292,0.3255
05a7f844034d456199e15ddba6245861,68,0.4706,0.1618
05a88085d28e4117b988ec29c7d69172,401,0.4788,0.3367
05aa7ab536594d31b504021742e0def5,462,0.4935,0.4848
05ac91cd09a545d2a1b5e49bb3837bf3,16,0.4375,0.125
05ae7145ad29db635dd003f8deb7f824,1168,0.4983,0.5
05af39e9c21b80963d9ca8dc8f93c892,8,0.0,0.0
05b033100fe917c9014bf1fe43784fdc,450,0.4978,0.4933
05b3aa177f7e4b48a5107e12ea375b7b,43,0.4186,0.3256
05b89192c269c2ec69ac431c03f7195e,246,0.5,0.4634
05b9a1c740162e7727d9ef4db4435ebe,157,0.5159,0.1274
05b9fc00ebb467de2dc7ea56b4cd0422,4111,0.4994,0.4906
05c21d1975934814b41c0b06af2c12bf,229,0.5197,0.4716
05c4285b1161179470546cae5c9f5e50,83,0.5301,0.1928
05c925be020f1a4eb82ddc8a938609a8,250,0.48,0.48
05ca36de6c3f6516c6d9f4954999db40,52,0.4615,0.5
05cb8094a8d071c89f3e6c1eeeeb2d1f,9630,0.4892,0.0353
05cded4c492ee0e958e7e980b8b4c1d9,368,0.4511,0.4565
05ceb6f1616b41608ff532b2c30bd6f6,1008,0.497,0.4722
05cf0c15137942ed88f6891913233af1,167,0.491,0.2515
05d507d2f2b096cfe1de4b11811cd1de,6038,0.4997,0.005
05d9b1d068df468e848b30e167d1513f,110,0.3909,0.3364
05db0e7ded6c45219547648496edce43,49,0.449,0.2041
05db5dcdbccf4a56a5be06432ef3ef97,389,0.4833,0.401
05db8946664fd475f0546f8944e0385f,42,0.5,0.5
05ebce61f0334bf784d95cadb1a191ef,3,0.0,0.0
05efafa918d632cb92f77cc9e9b9cb19,441,0.5011,0.4898
05f03f3791b733ba5186c22674cbeef1,115,0.487,0.4783
05f2753cdba714195481fc3b3df85936,558,0.4373,0.3943
05fef8b4a81a619a1bd634d5787e2321,36,0.5,0.0
0601d2e480a846dc9e8ff3469eb46a29,352,0.5,0.4716
0603e5a388a64a4fb6fa06c903b1645e,27,0.4815,0.0
060878d3f86551ad689da9dbce9cf202,2,1.0,0.0
06088081a9de5bd65256f40111d5e21b,374,0.4706,0.2888
0608e0e8e82c06d2cdbc87ddd0126f2e,1638,0.4963,0.0507
060a2bb3fb29ab92c2d036b6a554b748,602,0.485,0.3754
060b24532613713b279ecc7fb3dd1a78,88,0.5,0.1818
060f4c98bb72ab05affa5b6d2713b5a9,122,0.5082,0.3443
0610736ceb20f163d80b09515bd3182a,147,0.5102,0.449
061b1341a27dba3d30e02a6fa280e1c7,624,0.4936,0.4936
061d5bdb0817305fd0916fd3dd676352,358,0.486,0.4749
061fb446007b436dbf5ef7bad2fc6afb,244,0.5246,0.4508
062061251390790bac1344a02d413540,26,0.5385,0.1538
0622c5823191421d8e62f70d38308871,70,0.4714,0.3
06266c940ae98c1eda80f7467598cb07,80,0.45,0.275
06269086c47d47f3b3f5832416150221,619,0.4847,0.441
0628c9ac366ad95680dcfb37491c09f5,56,0.0,0.0
062954678f48486a917a634a63f57b90,71,0.338,0.2817
062f92bc833aff165d792f0bed149449,38,0.4737,0.0
062fc078af566059f5ea793dd2b3beed,20705,0.4865,0.5035
0630220330ac4e529305873cf1339433,33,0.4545,0.2727
063057586afac993d3987ebc011e9ec6,12,0.5,0.0
06314c3382bb44c8b93b88792fa21fe8,254,0.5039,0.4646
0631b50e6a7d001f83e0bb6a9926d527,4,0.5,0.0
0631bcaefbdb1bce7288447dee18253a,1332,0.4835,0.3514
06342b35ccaab655401a55b6175b8351,419,0.4916,0.494
063563b2498157e5742dd88afe229926,180,0.5,0.4222
0635dd9241b6f9e737ed4edaf1bd28e8,108,0.4815,0.4444
06361f40aeb52fcad24f7ff3a1a9533c,68,0.4412,0.4118
06363519868b4d0a8989e48aefab2472,550,0.4927,0.4509
0636576b335fd131bb02b701ef11ca0c,2,1.0,0.0
0638faabeec689325a97e06a5aec793e,5738,0.4946,0.0328
063db9d8b87742fcba1967114e2a0d56,1486,0.4886,0.4758
063e8819240049c2b6de38df22c785ed,75,0.4533,0.2933
0640e8789fa24497b20db865103615db,705,0.3645,0.4468
0643162aeecd536b4a258f6d14494ff8,749,0.498,0.4913
0643273e09a8b3e3fd6fedc0490c0bc7,109,0.4954,0.4771
064895a7f2ad4679a727e96d7701a8b7,465,0.486,0.4194
0648e16dc95ff6981749ba07b7493ad7,2108,0.4886,0.4915
064adb5debabbdf4763c5ef9084e41a0,412,0.4806,0.4612
064c1950474f41b69ef8a5fab0da9d1e,224,0.4732,0.1027
064f03487fa740a7ac5c30f886f89a28,1002,0.496,0.494
064fd77ad72f00afcad57ffa685f5609,403,0.5161,0.2035
0650763c114ddedbab439cc31c8785ca,274,0.5036,0.4745
06515d9dd7cd9615d8a4ea2130c6787d,509,0.4892,0.4715
0654370a9cfc106a2f3df7583d463131,1607,0.4966,0.1021
0655902c0e64e84e1323bf940926e61d,18,0.5,0.3889
0656423cf4c55b9748bd4f4f5f5d138f,226,0.4956,0.4867
0656eb18e4c238f2fc25cb34b8af2258,6365,0.4925,0.4922
065807aca65d134c668bb0c2a4643a71,666,0.4985,0.4985
06587656de081320150d16edd71d028e,328,0.4634,0.4939
065b9064df6293266d48f44d4e152c34,2645,0.4696,0.4548
065be0eb6a51565ecd5e04d2bafcb2a3,981,0.4577,0.3242
065df194d4f1860f7b940850abfb4850,281,0.5053,0.395
0660dd88f78645d59e87c42d3dd0e2a2,74,0.4324,0.3108
0662553297a954c27bed587e6f97d6ba,18,0.0556,0.2222
06653d20912ff9c4d50051d515a139e4,1948,0.4928,0.4343
066662e047cdfd75d8e7a8ac9924bbda,111,0.5315,0.1081
066a3f8cd5254ccfa3fc6bba9681545d,366,0.4809,0.3388
066f00a549d63341eb68d4c252f81283,39,0.4615,0.2051
0672fe8fbd4af14919ff5d2f70f722ee,1717,0.3623,0.2021
0673522b908184261a2bec7aacf2eee7,48,0.5417,0.2083
0674d11ff48beba92dec2acd1ac26ccc,207,0.4783,0.3382
06754e5b28ef836b5f3a9512edfa86f9,49,0.5102,0.3673
067614b974c2125aa5c5fb33562a6b47,605,0.4926,0.4281
067630b7c68142d2be111e8643f1e67a,87,0.4023,0.3218
0676e55551207bca22cfd1d9dba28054,36,0.5,0.1667
0677a813cb9c457789972a5e9da4bd04,23,0.4783,0.087
06799aa96b3a4760d34c8973e1f90fc0,354,0.4915,0.3503
067f3af79a821649ee910546ec933ef8,84,0.5238,0.1667
067faca17fba2ecbccb01b4cd07cb179,1428,0.4979,0.5021
06861401da6172cc86473f12df732752,662,0.5015,0.4653
0686e416941348c4aa207c3c81dee858,1451,0.4831,0.4728
068908769dc29de57356565d2418f2cb,93,0.5914,0.4086
068da7e72c1ff6de25769cfc9e1a276c,191,0.5131,0.0524
068ec080bb8d42a0a77eca6fddb2f69e,630,0.4952,0.4921
068f269d5d1245664f19f361757d6aa0,542,0.4834,0.3819
06905d87785670a9060e22eaf8449322,681,0.4919,0.3965
069605d856409419cd38d1f776dc2bc9,26,0.4615,0.4615
0696431e2e7661c745f394dc994bf018,5983,0.4451,0.4145
06999711897b4a11ba50fa4e76964974,108,0.4537,0.1296
0699d3b18510acafa94ed17820c27f92,636,0.4937,0.4623
069c0d525cc9e8b62ae58e9a239f4211,250,0.488,0.424
06a1bb8e83682f7a992cec1787102db2,526,0.4601,0.4525
06a3c14d05110d5c075eb184476e5dcc,33,0.4545,0.4848
06a3ce20aa704fa5be08050daff9699f,121,0.4463,0.3554
06a7200b1037429a97e1d117bdc9ffb6,12,0.5833,0.0
06a8359487b6834eeb0d3a4b1b282488,631,0.4802,0.3518
06adacd72292c68a2956fa7f323c292b,2023,0.5027,0.0277
06ae0614b3a03a1e3ec916a649de8ac8,3148,0.4882,0.4774
06ae7dda31fa1543876ea357d6996e8f,1484,0.5101,0.4805
06ae80dde733c68a91fc313617a99f1c,170,0.5,0.4706
06b23559fc5cea5fbd47df5f1f0d1a77,2690,0.4766,0.4944
06b7cff5f2172d842878fe69a43192d1,1088,0.489,0.25
06b8df4bb0d0d5cdc44b8cca44499502,74,0.5135,0.0811
06b8f5459d20fd63dd55b1c0c65f50b2,806,0.3623,0.232
06bd514f83074df4b63e8a72003feefa,300,0.4167,0.2967
06c03750141c4f8a86b5def6b3c661ae,3026,0.4762,0.418
06c196d9eb49b601a48fb9a97dfd920e,2,1.0,0.0
06c2a1e40e344b3faa12a954f470d9a7,328,0.4939,0.3415
06c74e49b0344ebb8b073e8277cab925,210,0.5333,0.3524
06c92690ae28db10e67e63c08c194559,1123,0.4844,0.439
06c9f297716cf817f89dbdde13d66392,353,0.4873,0.3853
06cbc6c938b44825bb2a9dfe08c976e3,265,0.517,0.4679
06cbfb4644b44d0d9f4b66eba14036eb,1144,0.4948,0.4738
06d1ae3621e848b9a4aa214a0007998f,359,0.4986,0.4847
06d1b45a04eb2e2a150f4d032eb6ca84,287,0.4913,0.3066
06d4a012867f929164cce5d94589305a,4,0.5,0.5
06d9ba20490e40118407896f912fb19f,7244,0.4785,0.4018
06dca3d882a04880a0a85ee93daa17c4,64,0.4688,0.3125
06dd8d1f6a2b952b4359d6deeea7223a,168,0.4881,0.4762
06de376c6edd4d5cb13fa6b81060453f,531,0.4859,0.435
06e35eb1984b4634af406968a7fbd161,210,0.4905,0.2381
06e552b45ff2d2a43dfcd94452f779df,53,0.4906,0.2642
06e5d165a27c983fe735e8c7e36336cc,24,0.4167,0.5
06ee437e467c45ff82d5c0ec903dc087,693,0.4978,0.4935
06eff8519bc3852630d2964b41b3ccde,115,0.5304,0.4696
06f1585303cd4bb495da29a5376fe3af,1481,0.4868,0.4848
06f3284b1dad4bf180e95bbe0b7df287,622,0.4968,0.4132
06f591b7a1724665986bd11519175b23,48,0.5,0.0
06f5d3ea1e744c93937a0d7bc60f7550,135,0.5111,0.2074
06f8b72de2994db5b780f66dcdc4c09f,407,0.4693,0.3145
06fd72224c5bdd3ae370a9892d1e821c,135,0.4889,0.4519
06fde0b26914d3fc4b2fbf3f80174f4f,187,0.4973,0.4652
0703dfa6a856a82ec9bb1909f1303acf,18,0.4444,0.0
070482a91d470d5e975fd76ca071049a,1202,0.49,0.475
070508353068a1f364ff8bc1ca2f5e23,759,0.4677,0.2912
07077bdd9bdcd213d856e585cbb5de90,2,1.0,0.0
0707b9b7b35ac8e04fe98c4b20da3c06,38,0.5789,0.1579
07083f866d0d4b8bb7b0629612ed93af,203,0.4975,0.3054
070a7518236c466ebbd47b4b1965aed1,1142,0.4895,0.4317
07133606fa6740efb4eced92218d5e4b,33,0.4848,0.0606
0713e124e42dc8b537bc87546aa12de5,496,0.4919,0.4153
07167ab21c764803bae94f20c42fb5c2,837,0.4982,0.46
0717280c6e9495e9f63c7446e209ad00,714,0.4608,0.2955
071a32b0de9c4684a8ee01c7c1bdb9db,266,0.4812,0.4286
071fae0024404324bc7b0583f50b8796,530,0.4906,0.4509
0721f4e45ade71aea997335c2cdf4af9,630,0.454,0.2841
0725c295e4f53eb1d7bcbca4c2f9d305,428,0.4883,0.3738
07270d0a041576d89980925e6b90a9b9,4,0.0,0.0
072aea290f50ea642640ebc57a646403,814,0.4988,0.4373
072e752c0360f5783ee4066798562561,313,0.4633,0.4601
072f280c1254bba7a1e6c9d4e1553ab0,305,0.4721,0.1639
072f7137608e49f3a8bf2f9349ac7d27,250,0.52,0.448
07308b49b77a494aae6904eead368f20,41,0.4878,0.2439
0731a8e3adc48c171be55ce9dc103186,691,0.4978,0.4805
073313eebb8cd1e01f03daa8de8f479f,88,0.4773,0.3864
07342edea59e40288cea2bac4ab1fbf1,178,0.5056,0.3034
0735ced7b7310874c63682214523d942,2488,0.4904,0.3987
0739503a81c81aace8dc278a0a12c16c,1079,0.4671,0.4588
073bb5bace6718b650d45e770236c334,2,1.0,0.0
073ecfc77330b2d1951ac8d257985eff,146,0.5205,0.0411
073f41d31d1d42869462bf0fd506c716,752,0.4668,0.4269
0740df4f86bd1f20a8ed1156bd70d7fc,3842,0.4787,0.4547
07436a3a951379edae655fad2d526cbf,125,0.496,0.448
07479b74685b9dbe09966dac330a5ad8,2418,0.4971,0.4326
074a45a2e12b06bfaa740472d3809c2e,669,0.4963,0.4454
074e94d39f274772aaf4f8dc0ace459c,144,0.5,0.0972
07509fbbe8a54226ad47c259a9ee6902,101,0.396,0.3564
0750c0045183e4be547a4b7adeac2d1b,486,0.4979,0.4815
07518bb6c81d462bb2350557f2cd48c9,13952,0.4874,0.0932
07568078c8824f85b92148468bd02a92,242,0.5165,0.4132
075934feeee548d58f07424dcb3d37db,628,0.4936,0.4968
075b9de65b35426e451bfd5099424677,2058,0.3916,0.449
075c318a165349c885146a71459b1674,140,0.5143,0.3
075d2604369a40b9b552815247dcf934,1603,0.491,0.4903
0767143926d7a8026ad2d102e99e8284,267,0.4906,0.427
0767c90a112ae3bf76469eeb7ab5031c,976,0.4928,0.4723
07688300ee49b7fcc273050e153018a0,910,0.4956,0.4714
076e9ae69baeb658852cc8601e5b2678,380,0.4842,0.4395
07794fee0c557556a6529f1da065ac2d,592,0.473,0.4561
077b03853cc1f9826556f614406fe413,170,0.4941,0.4353
077b16a864187586dbff5d29d5a6eeee,477,0.4654,0.4465
077be3ff0c824a39a3c20f094f5a48c8,388,0.4948,0.4253
077c4bcd0911d59339a4510cdf9731b8,3942,0.4848,0.481
077c96d5ad7501078398f729de48d935,46,0.4783,0.4348
078200450f3c58b87620c44cba50b9d1,92,0.5,0.1087
0784d3b43c5f0cb5dc98b286def9e09a,273,0.4908,0.4945
0784fa07778945019ec1a31832c2826e,150,0.4533,0.2
078aa2a77ab053e14218c87a6d7766a6,228,0.5,0.4035
078c3a9a8c3aa4dc129adec10842820d,25,0.76,0.0
079179e28f2b9c4e7cd568c5c6131a16,44,0.5,0.4091
0792b0cfb85face21d09e14c5d69fd1c,164,0.5,0.4146
07945a296daf313e31ec7020a8f9adf9,2,1.0,0.0
07965be83f2d8deb4649707403048aa9,1058,0.4849,0.4679
079690e91510c3d8a4d0a5740da331c2,893,0.505,0.0504
07987302abb9179232e5a68c14ea6b11,5088,0.4292,0.192
0798955112f255b4ce526f4f391453c7,2,1.0,0.0
079c61b4d39a9120401d1cf5466039d6,25,0.52,0.08
079fec28fdc90544b07a4143809c0069,76,0.5,0.3421
07a34bbcd0c5469fb40ca6c0b9556ea8,282,0.4823,0.3759
07a5ac6a81f74721a3c7e0528123a706,330,0.503,0.4848
07a6e79f2d96527f89e0a334029a90c6,899,0.4683,0.4249
07a973132326f97aef5c3b83b6a08bba,261,0.4789,0.1303
07aa7ba794825ddb6eb076ef1a3dc379,267,0.4869,0.2547
07ab2df83f4bb6cda2eea1b4b1249f54,132,0.4848,0.4091
07ab378300187d6379976e6ee663c85c,4,0.5,0.0
