lsoa_code,lsoa_name,lad_code,lad_name,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile
E01004235,Tower Hamlets 008A,E09000030,Tower Hamlets,50.465,2295,1,0.812,22,1
E01004236,Tower Hamlets 008B,E09000030,Tower Hamlets,50.945,2199,1,0.705,193,1
E01004237,Tower Hamlets 008C,E09000030,Tower Hamlets,38.261,5076,2,0.544,1688,1
E01004239,Tower Hamlets 008E,E09000030,Tower Hamlets,38.416,5020,2,0.432,4297,2
E01004240,Tower Hamlets 012A,E09000030,Tower Hamlets,39.831,4624,2,0.542,1727,1
E01004241,Tower Hamlets 012B,E09000030,Tower Hamlets,48.793,2576,1,0.643,482,1
E01004243,Tower Hamlets 020A,E09000030,Tower Hamlets,35.878,5839,2,0.473,3170,1
E01004244,Tower Hamlets 020B,E09000030,Tower Hamlets,44.423,3483,2,0.513,2232,1
E01004245,Tower Hamlets 018A,E09000030,Tower Hamlets,28.405,9098,3,0.44,4065,2
E01004247,Tower Hamlets 020C,E09000030,Tower Hamlets,43.751,3648,2,0.568,1329,1
E01004248,Tower Hamlets 018C,E09000030,Tower Hamlets,50.906,2206,1,0.644,471,1
E01004249,Tower Hamlets 018D,E09000030,Tower Hamlets,45.539,3256,1,0.584,1096,1
E01004251,Tower Hamlets 023A,E09000030,Tower Hamlets,35.438,6008,2,0.493,2678,1
E01004255,Tower Hamlets 023C,E09000030,Tower Hamlets,40.668,4417,2,0.514,2211,1
E01004256,Tower Hamlets 024C,E09000030,Tower Hamlets,46.867,2972,1,0.586,1067,1
E01004257,Tower Hamlets 024D,E09000030,Tower Hamlets,47.337,2876,1,0.624,628,1
E01004258,Tower Hamlets 023D,E09000030,Tower Hamlets,17.571,16769,5,0.234,13324,4
E01004259,Tower Hamlets 007A,E09000030,Tower Hamlets,28.552,9011,3,0.35,7200,3
E01004260,Tower Hamlets 007B,E09000030,Tower Hamlets,40.685,4413,2,0.521,2073,1
E01004263,Tower Hamlets 007C,E09000030,Tower Hamlets,42.432,3959,2,0.55,1592,1
E01004264,Tower Hamlets 010C,E09000030,Tower Hamlets,47.298,2880,1,0.619,694,1
E01004266,Tower Hamlets 007D,E09000030,Tower Hamlets,29.541,8498,3,0.404,5182,2
E01004267,Tower Hamlets 012D,E09000030,Tower Hamlets,33.138,6878,3,0.408,5054,2
E01004268,Tower Hamlets 012E,E09000030,Tower Hamlets,37.753,5222,2,0.515,2205,1
E01004270,Tower Hamlets 014B,E09000030,Tower Hamlets,24.945,11150,4,0.304,9332,3
E01004271,Tower Hamlets 014C,E09000030,Tower Hamlets,29.784,8384,3,0.469,3268,1
E01004272,Tower Hamlets 014D,E09000030,Tower Hamlets,41.976,4069,2,0.575,1219,1
E01004274,Tower Hamlets 031A,E09000030,Tower Hamlets,31.206,7716,3,0.399,5349,2
E01004275,Tower Hamlets 031B,E09000030,Tower Hamlets,23.276,12258,4,0.359,6829,3
E01004276,Tower Hamlets 031C,E09000030,Tower Hamlets,6.238,29477,9,0.085,28167,9
E01004277,Tower Hamlets 033A,E09000030,Tower Hamlets,8.39,26984,8,0.087,27787,9
E01004280,Tower Hamlets 032A,E09000030,Tower Hamlets,27.709,9476,3,0.413,4907,2
E01004281,Tower Hamlets 031D,E09000030,Tower Hamlets,11.418,23276,7,0.175,17688,6
E01004283,Tower Hamlets 016A,E09000030,Tower Hamlets,41.034,4333,2,0.535,1828,1
E01004286,Tower Hamlets 019C,E09000030,Tower Hamlets,38.909,4894,2,0.432,4299,2
E01004287,Tower Hamlets 016B,E09000030,Tower Hamlets,42.945,3838,2,0.649,430,1
E01004288,Tower Hamlets 019D,E09000030,Tower Hamlets,44.119,3567,2,0.556,1492,1
E01004289,Tower Hamlets 016C,E09000030,Tower Hamlets,38.598,4969,2,0.454,3678,2
E01004290,Tower Hamlets 016D,E09000030,Tower Hamlets,31.305,7672,3,0.404,5186,2
E01004291,Tower Hamlets 027A,E09000030,Tower Hamlets,11.483,23180,7,0.163,18774,6
E01004292,Tower Hamlets 026A,E09000030,Tower Hamlets,5.462,30381,10,0.089,27611,9
E01004293,Tower Hamlets 027B,E09000030,Tower Hamlets,7.925,27562,9,0.119,23568,7
E01004295,Tower Hamlets 026C,E09000030,Tower Hamlets,39.106,4826,2,0.602,868,1
E01004296,Tower Hamlets 026D,E09000030,Tower Hamlets,26.423,10228,4,0.397,5435,2
E01004297,Tower Hamlets 027C,E09000030,Tower Hamlets,8.171,27253,9,0.113,24251,8
E01004298,Tower Hamlets 022A,E09000030,Tower Hamlets,50.194,2338,1,0.578,1178,1
E01004300,Tower Hamlets 022B,E09000030,Tower Hamlets,48.277,2678,1,0.591,991,1
E01004301,Tower Hamlets 025B,E09000030,Tower Hamlets,45.921,3192,1,0.578,1181,1
E01004302,Tower Hamlets 025C,E09000030,Tower Hamlets,45.534,3257,1,0.557,1476,1
E01004303,Tower Hamlets 025D,E09000030,Tower Hamlets,32.13,7318,3,0.431,4349,2
E01004304,Tower Hamlets 022C,E09000030,Tower Hamlets,44.952,3364,1,0.564,1374,1
E01004305,Tower Hamlets 022D,E09000030,Tower Hamlets,43.9,3619,2,0.597,910,1
E01004306,Tower Hamlets 015A,E09000030,Tower Hamlets,36.117,5760,2,0.387,5779,2
E01004307,Tower Hamlets 015B,E09000030,Tower Hamlets,16.323,17906,6,0.125,22768,7
E01004308,Tower Hamlets 015C,E09000030,Tower Hamlets,35.155,6123,2,0.423,4569,2
E01004309,Tower Hamlets 015D,E09000030,Tower Hamlets,47.715,2794,1,0.571,1279,1
E01004310,Tower Hamlets 015E,E09000030,Tower Hamlets,33.152,6873,3,0.391,5642,2
E01004311,Tower Hamlets 006A,E09000030,Tower Hamlets,32.818,7026,3,0.471,3226,1
E01004312,Tower Hamlets 009A,E09000030,Tower Hamlets,41.617,4179,2,0.535,1824,1
E01004313,Tower Hamlets 009B,E09000030,Tower Hamlets,37.223,5371,2,0.505,2415,1
E01004315,Tower Hamlets 006C,E09000030,Tower Hamlets,31.005,7807,3,0.343,7473,3
E01004316,Tower Hamlets 009C,E09000030,Tower Hamlets,41.511,4209,2,0.402,5263,2
E01004319,Tower Hamlets 021A,E09000030,Tower Hamlets,35.858,5853,2,0.499,2558,1
E01004321,Tower Hamlets 021C,E09000030,Tower Hamlets,37.217,5378,2,0.457,3591,2
E01004322,Tower Hamlets 017A,E09000030,Tower Hamlets,45.199,3313,1,0.666,339,1
E01004323,Tower Hamlets 017B,E09000030,Tower Hamlets,35.934,5823,2,0.44,4068,2
E01004324,Tower Hamlets 017C,E09000030,Tower Hamlets,42.919,3844,2,0.537,1802,1
E01004326,Tower Hamlets 017D,E09000030,Tower Hamlets,36.528,5619,2,0.442,4009,2
E01004327,Waltham Forest 028A,E09000031,Waltham Forest,26.426,10224,4,0.314,8885,3
E01004328,Waltham Forest 028B,E09000031,Waltham Forest,25.91,10531,4,0.292,9983,3
E01004329,Waltham Forest 028C,E09000031,Waltham Forest,24.652,11334,4,0.309,9092,3
E01004330,Waltham Forest 028D,E09000031,Waltham Forest,17.297,17010,6,0.217,14454,5
E01004331,Waltham Forest 028E,E09000031,Waltham Forest,30.697,7950,3,0.386,5816,2
E01004332,Waltham Forest 028F,E09000031,Waltham Forest,30.341,8113,3,0.348,7304,3
E01004333,Waltham Forest 024A,E09000031,Waltham Forest,29.115,8724,3,0.396,5461,2
E01004334,Waltham Forest 024B,E09000031,Waltham Forest,39.225,4787,2,0.483,2922,1
E01004335,Waltham Forest 027A,E09000031,Waltham Forest,39.88,4609,2,0.468,3303,1
E01004336,Waltham Forest 026A,E09000031,Waltham Forest,31.437,7617,3,0.328,8178,3
E01004337,Waltham Forest 027B,E09000031,Waltham Forest,32.921,6983,3,0.446,3873,2
E01004338,Waltham Forest 027C,E09000031,Waltham Forest,22.574,12734,4,0.246,12508,4
E01004339,Waltham Forest 027D,E09000031,Waltham Forest,19.972,14742,5,0.268,11218,4
E01004340,Waltham Forest 027E,E09000031,Waltham Forest,34.13,6493,2,0.429,4407,2
E01004341,Waltham Forest 027F,E09000031,Waltham Forest,34.935,6193,2,0.415,4843,2
E01004342,Waltham Forest 011A,E09000031,Waltham Forest,23.965,11798,4,0.324,8388,3
E01004343,Waltham Forest 008A,E09000031,Waltham Forest,13.478,20939,7,0.174,17726,6
E01004344,Waltham Forest 008B,E09000031,Waltham Forest,26.494,10195,4,0.34,7610,3
E01004345,Waltham Forest 010A,E09000031,Waltham Forest,20.686,14184,5,0.273,10975,4
E01004346,Waltham Forest 011B,E09000031,Waltham Forest,15.218,19082,6,0.244,12653,4
E01004347,Waltham Forest 011C,E09000031,Waltham Forest,14.861,19475,6,0.232,13435,4
E01004348,Waltham Forest 010B,E09000031,Waltham Forest,21.066,13872,5,0.28,10598,4
E01004349,Waltham Forest 001A,E09000031,Waltham Forest,23.331,12229,4,0.291,10013,3
E01004350,Waltham Forest 001B,E09000031,Waltham Forest,22.932,12499,4,0.285,10313,4
E01004351,Waltham Forest 001C,E09000031,Waltham Forest,8.829,26420,8,0.147,20425,7
E01004352,Waltham Forest 002A,E09000031,Waltham Forest,8.96,26254,8,0.12,23437,7
E01004353,Waltham Forest 002B,E09000031,Waltham Forest,13.189,21247,7,0.156,19441,6
E01004354,Waltham Forest 002C,E09000031,Waltham Forest,15.684,18571,6,0.212,14834,5
E01004355,Waltham Forest 004A,E09000031,Waltham Forest,23.588,12072,4,0.315,8809,3
E01004356,Waltham Forest 001D,E09000031,Waltham Forest,18.991,15503,5,0.254,12052,4
E01004357,Waltham Forest 001E,E09000031,Waltham Forest,15.453,18830,6,0.212,14813,5
E01004358,Waltham Forest 002D,E09000031,Waltham Forest,17.204,17085,6,0.209,15029,5
E01004359,Waltham Forest 002E,E09000031,Waltham Forest,12.111,22478,7,0.165,18568,6
E01004360,Waltham Forest 004B,E09000031,Waltham Forest,8.354,27037,9,0.117,23703,8
E01004361,Waltham Forest 005A,E09000031,Waltham Forest,10.791,24039,8,0.14,21221,7
E01004362,Waltham Forest 021A,E09000031,Waltham Forest,18.907,15575,5,0.194,16102,5
E01004363,Waltham Forest 019A,E09000031,Waltham Forest,17.642,16697,5,0.208,15065,5
E01004364,Waltham Forest 019B,E09000031,Waltham Forest,29.096,8735,3,0.403,5201,2
E01004365,Waltham Forest 020A,E09000031,Waltham Forest,34.627,6315,2,0.39,5662,2
E01004366,Waltham Forest 019C,E09000031,Waltham Forest,15.246,19049,6,0.189,16490,5
E01004367,Waltham Forest 019D,E09000031,Waltham Forest,26.816,9983,3,0.279,10641,4
E01004368,Waltham Forest 019E,E09000031,Waltham Forest,18.509,15922,5,0.209,14983,5
E01004369,Waltham Forest 023A,E09000031,Waltham Forest,19.202,15335,5,0.279,10638,4
E01004370,Waltham Forest 023B,E09000031,Waltham Forest,17.595,16746,5,0.241,12847,4
E01004371,Waltham Forest 025A,E09000031,Waltham Forest,17.313,16994,6,0.166,18516,6
E01004372,Waltham Forest 023C,E09000031,Waltham Forest,11.796,22825,7,0.205,15276,5
E01004373,Waltham Forest 025B,E09000031,Waltham Forest,24.17,11646,4,0.281,10540,4
E01004374,Waltham Forest 025C,E09000031,Waltham Forest,16.24,18004,6,0.208,15063,5
E01004375,Waltham Forest 025D,E09000031,Waltham Forest,22.045,13107,4,0.251,12207,4
E01004376,Waltham Forest 025E,E09000031,Waltham Forest,22.33,12916,4,0.256,11909,4
E01004377,Waltham Forest 010C,E09000031,Waltham Forest,15.862,18379,6,0.155,19574,6
E01004378,Waltham Forest 010D,E09000031,Waltham Forest,19.402,15188,5,0.25,12281,4
E01004379,Waltham Forest 007A,E09000031,Waltham Forest,8.191,27220,9,0.117,23692,8
E01004380,Waltham Forest 007B,E09000031,Waltham Forest,16.695,17565,6,0.203,15479,5
E01004381,Waltham Forest 007C,E09000031,Waltham Forest,14.081,20313,7,0.209,15011,5
E01004382,Waltham Forest 008C,E09000031,Waltham Forest,26.574,10146,4,0.403,5215,2
E01004383,Waltham Forest 007D,E09000031,Waltham Forest,10.764,24065,8,0.145,20664,7
E01004384,Waltham Forest 003A,E09000031,Waltham Forest,34.816,6244,2,0.392,5583,2
E01004385,Waltham Forest 003B,E09000031,Waltham Forest,25.854,10565,4,0.292,9955,3
E01004386,Waltham Forest 003C,E09000031,Waltham Forest,5.31,30551,10,0.081,28657,9
E01004387,Waltham Forest 007E,E09000031,Waltham Forest,2.629,33024,10,0.053,31857,10
E01004388,Waltham Forest 007F,E09000031,Waltham Forest,21.622,13427,4,0.255,11977,4
E01004389,Waltham Forest 003D,E09000031,Waltham Forest,26.485,10197,4,0.35,7225,3
E01004390,Waltham Forest 003E,E09000031,Waltham Forest,27.388,9661,3,0.321,8526,3
E01004391,Waltham Forest 014A,E09000031,Waltham Forest,21.817,13292,4,0.32,8572,3
E01004392,Waltham Forest 017A,E09000031,Waltham Forest,27.393,9658,3,0.336,7829,3
E01004393,Waltham Forest 014B,E09000031,Waltham Forest,32.047,7341,3,0.396,5443,2
E01004394,Waltham Forest 017B,E09000031,Waltham Forest,30.266,8153,3,0.35,7228,3
E01004395,Waltham Forest 018A,E09000031,Waltham Forest,15.393,18889,6,0.191,16333,5
E01004396,Waltham Forest 012A,E09000031,Waltham Forest,21.779,13312,4,0.243,12766,4
E01004397,Waltham Forest 017C,E09000031,Waltham Forest,28.198,9211,3,0.297,9703,3
E01004398,Waltham Forest 009A,E09000031,Waltham Forest,32.938,6974,3,0.461,3458,2
E01004399,Waltham Forest 009B,E09000031,Waltham Forest,34.342,6423,2,0.454,3670,2
E01004400,Waltham Forest 009C,E09000031,Waltham Forest,26.426,10225,4,0.363,6708,2
E01004401,Waltham Forest 014C,E09000031,Waltham Forest,20.742,14121,5,0.326,8308,3
E01004402,Waltham Forest 009D,E09000031,Waltham Forest,26.267,10336,4,0.382,5973,2
E01004403,Waltham Forest 009E,E09000031,Waltham Forest,23.92,11831,4,0.364,6656,2
E01004404,Waltham Forest 014D,E09000031,Waltham Forest,27.863,9392,3,0.413,4916,2
E01004405,Waltham Forest 020B,E09000031,Waltham Forest,22.354,12903,4,0.289,10152,4
E01004406,Waltham Forest 016A,E09000031,Waltham Forest,24.554,11397,4,0.299,9613,3
E01004407,Waltham Forest 013A,E09000031,Waltham Forest,57.394,1283,1,0.646,458,1
E01004408,Waltham Forest 016B,E09000031,Waltham Forest,20.509,14326,5,0.255,11958,4
E01004409,Waltham Forest 016C,E09000031,Waltham Forest,25.173,11003,4,0.305,9280,3
E01004410,Waltham Forest 013B,E09000031,Waltham Forest,26.937,9920,3,0.341,7574,3
E01004411,Waltham Forest 016D,E09000031,Waltham Forest,20.207,14547,5,0.252,12185,4
E01004412,Waltham Forest 015A,E09000031,Waltham Forest,15.44,18842,6,0.215,14562,5
E01004413,Waltham Forest 004C,E09000031,Waltham Forest,28.286,9165,3,0.324,8401,3
E01004414,Waltham Forest 005B,E09000031,Waltham Forest,19.966,14748,5,0.259,11726,4
E01004415,Waltham Forest 004D,E09000031,Waltham Forest,24.214,11623,4,0.307,9200,3
E01004416,Waltham Forest 004E,E09000031,Waltham Forest,12.907,21538,7,0.206,15216,5
E01004417,Waltham Forest 005C,E09000031,Waltham Forest,18.233,16157,5,0.216,14525,5
E01004418,Waltham Forest 008D,E09000031,Waltham Forest,16.384,17829,6,0.258,11823,4
E01004419,Waltham Forest 008E,E09000031,Waltham Forest,19.08,15428,5,0.309,9100,3
E01004420,Waltham Forest 020C,E09000031,Waltham Forest,44.627,3445,2,0.441,4025,2
E01004421,Waltham Forest 018B,E09000031,Waltham Forest,25.147,11019,4,0.321,8522,3
E01004422,Waltham Forest 022A,E09000031,Waltham Forest,21.535,13506,5,0.302,9443,3
E01004423,Waltham Forest 020D,E09000031,Waltham Forest,37.652,5238,2,0.379,6098,2
E01004424,Waltham Forest 022B,E09000031,Waltham Forest,36.165,5742,2,0.369,6440,2
E01004425,Waltham Forest 022C,E09000031,Waltham Forest,25.577,10738,4,0.318,8644,3
E01004426,Waltham Forest 022D,E09000031,Waltham Forest,22.247,12965,4,0.233,13372,4
E01004427,Waltham Forest 022E,E09000031,Waltham Forest,26.607,10121,3,0.317,8742,3
E01004428,Waltham Forest 026B,E09000031,Waltham Forest,37.696,5232,2,0.502,2481,1
E01004429,Waltham Forest 026C,E09000031,Waltham Forest,23.382,12197,4,0.295,9826,3
E01004430,Waltham Forest 026D,E09000031,Waltham Forest,23.092,12369,4,0.29,10061,3
E01004432,Waltham Forest 023D,E09000031,Waltham Forest,23.378,12203,4,0.285,10328,4
E01004434,Waltham Forest 026E,E09000031,Waltham Forest,28.241,9187,3,0.33,8121,3
E01004435,Waltham Forest 023E,E09000031,Waltham Forest,33.586,6722,2,0.373,6277,2
E01004436,Waltham Forest 021B,E09000031,Waltham Forest,27.136,9808,3,0.261,11659,4
E01004437,Waltham Forest 021C,E09000031,Waltham Forest,28.053,9275,3,0.345,7427,3
E01004438,Waltham Forest 024C,E09000031,Waltham Forest,21.151,13801,5,0.203,15434,5
E01004439,Waltham Forest 021D,E09000031,Waltham Forest,19.835,14847,5,0.252,12164,4
E01004440,Waltham Forest 024D,E09000031,Waltham Forest,22.925,12507,4,0.23,13563,5
E01004441,Waltham Forest 024E,E09000031,Waltham Forest,11.751,22879,7,0.17,18070,6
E01004442,Waltham Forest 021E,E09000031,Waltham Forest,12.576,21910,7,0.177,17535,6
E01004443,Waltham Forest 016E,E09000031,Waltham Forest,21.895,13232,4,0.301,9510,3
E01004444,Waltham Forest 017D,E09000031,Waltham Forest,29.793,8380,3,0.418,4748,2
E01004445,Waltham Forest 018C,E09000031,Waltham Forest,20.248,14509,5,0.251,12265,4
E01004446,Waltham Forest 017E,E09000031,Waltham Forest,19.084,15424,5,0.228,13694,5
E01004447,Waltham Forest 016F,E09000031,Waltham Forest,16.57,17677,6,0.238,13084,4
E01004448,Waltham Forest 018D,E09000031,Waltham Forest,24.392,11494,4,0.276,10778,4
E01004449,Waltham Forest 018E,E09000031,Waltham Forest,38.317,5057,2,0.502,2476,1
E01004450,Waltham Forest 006A,E09000031,Waltham Forest,12.497,22004,7,0.154,19738,6
E01004451,Waltham Forest 005D,E09000031,Waltham Forest,15.512,18757,6,0.183,16946,6
E01004452,Waltham Forest 005E,E09000031,Waltham Forest,25.009,11102,4,0.31,9069,3
E01004453,Waltham Forest 006B,E09000031,Waltham Forest,22.961,12475,4,0.284,10375,4
E01004454,Waltham Forest 006C,E09000031,Waltham Forest,20.043,14683,5,0.289,10116,3
E01004455,Waltham Forest 006D,E09000031,Waltham Forest,28.105,9251,3,0.342,7565,3
E01004456,Waltham Forest 006E,E09000031,Waltham Forest,37.252,5358,2,0.476,3106,1
E01004457,Waltham Forest 012B,E09000031,Waltham Forest,21.557,13478,4,0.303,9409,3
E01004458,Waltham Forest 012C,E09000031,Waltham Forest,25.806,10597,4,0.344,7450,3
E01004459,Waltham Forest 012D,E09000031,Waltham Forest,42.883,3855,2,0.577,1195,1
E01004460,Waltham Forest 011D,E09000031,Waltham Forest,26.018,10478,4,0.276,10787,4
E01004462,Waltham Forest 011E,E09000031,Waltham Forest,20.011,14711,5,0.282,10510,4
E01004463,Waltham Forest 012E,E09000031,Waltham Forest,13.696,20729,7,0.231,13513,5
E01004464,Waltham Forest 013C,E09000031,Waltham Forest,35.082,6147,2,0.466,3340,1
E01004465,Waltham Forest 015B,E09000031,Waltham Forest,13.602,20815,7,0.165,18607,6
E01004466,Waltham Forest 015C,E09000031,Waltham Forest,10.441,24445,8,0.145,20628,7
E01004467,Waltham Forest 015D,E09000031,Waltham Forest,33.406,6783,3,0.442,4010,2
E01004468,Waltham Forest 015E,E09000031,Waltham Forest,13.855,20567,7,0.171,18051,6
E01004469,Waltham Forest 013D,E09000031,Waltham Forest,37.424,5318,2,0.553,1563,1
E01004470,Waltham Forest 013E,E09000031,Waltham Forest,27.233,9749,3,0.297,9721,3
E01004471,Waltham Forest 013F,E09000031,Waltham Forest,27.061,9853,3,0.342,7544,3
E01004472,Wandsworth 021A,E09000032,Wandsworth,6.492,29207,9,0.096,26620,8
E01004473,Wandsworth 026A,E09000032,Wandsworth,9.114,26061,8,0.103,25669,8
E01004474,Wandsworth 021B,E09000032,Wandsworth,15.221,19080,6,0.161,18977,6
E01004475,Wandsworth 026B,E09000032,Wandsworth,10.4,24493,8,0.142,20936,7
E01004476,Wandsworth 021C,E09000032,Wandsworth,12.1,22491,7,0.146,20498,7
E01004477,Wandsworth 017A,E09000032,Wandsworth,5.263,30612,10,0.054,31744,10
E01004478,Wandsworth 017B,E09000032,Wandsworth,4.749,31173,10,0.033,33248,10
E01004479,Wandsworth 017C,E09000032,Wandsworth,7.049,28595,9,0.054,31782,10
E01004480,Wandsworth 026C,E09000032,Wandsworth,7.579,27957,9,0.065,30628,10
E01004481,Wandsworth 029A,E09000032,Wandsworth,13.461,20958,7,0.159,19146,6
E01004482,Wandsworth 030A,E09000032,Wandsworth,10.708,24137,8,0.149,20234,6
E01004483,Wandsworth 026D,E09000032,Wandsworth,9.217,25947,8,0.184,16926,6
E01004484,Wandsworth 026E,E09000032,Wandsworth,11.752,22878,7,0.156,19489,6
E01004485,Wandsworth 030B,E09000032,Wandsworth,11.378,23320,7,0.172,17935,6
E01004486,Wandsworth 026F,E09000032,Wandsworth,9.894,25096,8,0.136,21655,7
E01004487,Wandsworth 030C,E09000032,Wandsworth,13.525,20894,7,0.167,18387,6
E01004488,Wandsworth 029B,E09000032,Wandsworth,11.597,23051,7,0.121,23312,7
E01004489,Wandsworth 030D,E09000032,Wandsworth,17.426,16893,6,0.194,16153,5
E01004490,Wandsworth 031A,E09000032,Wandsworth,5.738,30059,9,0.05,32056,10
E01004491,Wandsworth 031B,E09000032,Wandsworth,11.917,22682,7,0.193,16197,5
E01004492,Wandsworth 031C,E09000032,Wandsworth,14.388,19980,6,0.212,14821,5
E01004493,Wandsworth 019A,E09000032,Wandsworth,13.768,20653,7,0.189,16544,5
E01004494,Wandsworth 018A,E09000032,Wandsworth,15.808,18443,6,0.197,15876,5
E01004495,Wandsworth 024A,E09000032,Wandsworth,19.88,14811,5,0.32,8549,3
E01004496,Wandsworth 024B,E09000032,Wandsworth,12.713,21760,7,0.146,20536,7
E01004497,Wandsworth 024C,E09000032,Wandsworth,10.942,23848,8,0.147,20450,7
E01004498,Wandsworth 031D,E09000032,Wandsworth,7.542,28003,9,0.11,24677,8
E01004499,Wandsworth 020A,E09000032,Wandsworth,12.913,21534,7,0.142,20920,7
E01004500,Wandsworth 014A,E09000032,Wandsworth,9.149,26021,8,0.173,17840,6
E01004501,Wandsworth 014B,E09000032,Wandsworth,18.851,15622,5,0.259,11752,4
E01004502,Wandsworth 020B,E09000032,Wandsworth,7.223,28376,9,0.068,30311,9
E01004503,Wandsworth 014C,E09000032,Wandsworth,15.342,18941,6,0.18,17191,6
E01004504,Wandsworth 020C,E09000032,Wandsworth,7.159,28461,9,0.12,23403,7
E01004505,Wandsworth 014D,E09000032,Wandsworth,6.162,29564,9,0.094,26931,8
E01004506,Wandsworth 011A,E09000032,Wandsworth,6.392,29310,9,0.08,28729,9
E01004507,Wandsworth 014E,E09000032,Wandsworth,6.391,29312,9,0.103,25682,8
E01004508,Wandsworth 012A,E09000032,Wandsworth,10.418,24472,8,0.106,25177,8
E01004510,Wandsworth 012B,E09000032,Wandsworth,9.647,25379,8,0.116,23867,8
E01004511,Wandsworth 010B,E09000032,Wandsworth,8.693,26585,8,0.069,30123,9
E01004512,Wandsworth 019B,E09000032,Wandsworth,8.32,27079,9,0.103,25621,8
E01004513,Wandsworth 018B,E09000032,Wandsworth,17.51,16825,5,0.263,11515,4
E01004514,Wandsworth 012C,E09000032,Wandsworth,9.984,24997,8,0.11,24616,8
E01004515,Wandsworth 012D,E09000032,Wandsworth,14.683,19678,6,0.166,18509,6
E01004516,Wandsworth 036A,E09000032,Wandsworth,9.59,25437,8,0.106,25202,8
E01004517,Wandsworth 037A,E09000032,Wandsworth,19.177,15359,5,0.253,12078,4
E01004518,Wandsworth 036B,E09000032,Wandsworth,12.308,22219,7,0.159,19184,6
E01004519,Wandsworth 036C,E09000032,Wandsworth,17.519,16818,5,0.262,11592,4
E01004520,Wandsworth 036D,E09000032,Wandsworth,16.576,17675,6,0.234,13265,4
E01004521,Wandsworth 037B,E09000032,Wandsworth,17.996,16355,5,0.273,10991,4
