location_id,zapmap_device_uid,power_band,device_max_power
NV3BVRK,1F0J9IF,1. Slow,5000
NT7G3K8,YBI3VXF,1. Slow,5000
U47DHGC,9YLMIJA,1. Slow,5000
6PEP7KX,4E55V72,1. Slow,5000
GVD21CB,DCQY4M1,1. Slow,5000
DFDMB3Y,AX3EYI2,1. Slow,5000
68PH81L,9DGY733,1. Slow,5000
6P2VSUE,76JBWSX,1. Slow,5000
WDYMJRS,PRGIYM0,1. Slow,5000
Y0VBYDO,JPBWGYQ,1. Slow,5000
U9ECG5U,HIWNSET,1. Slow,5000
1WFDONW,GJGMRZJ,1. Slow,5000
9317ZM7,DDC2RX5,1. Slow,5000
B0D722Y,F3ARVF1,1. Slow,5000
GL2ZTEZ,FDZ8S2Y,1. Slow,5000
8PTM5AO,Q5IK79Y,1. Slow,5000
C2NW6TH,7SRP3CF,1. Slow,5000
TURFVRA,OPDF1GC,1. Slow,5000
4EN7X2M,DXFJT7Q,1. Slow,5000
VFL8ZOQ,ZOWEKMS,1. Slow,5000
ECOQE5E,CIUC5XG,1. Slow,5000
88JZ86N,7YW30B0,1. Slow,5000
ALSOKGT,4U73BFH,1. Slow,5000
BE71R3V,PFH4QBD,1. Slow,5000
C1FBW7N,5RBE89L,1. Slow,5000
YSW1JPG,IGE1BLO,1. Slow,5000
7UIP9IO,2BC62U1,1. Slow,5000
7JS07IS,EYCAVTX,1. Slow,5000
8OJ1AV9,38IORWL,1. Slow,5000
GRTPZBY,YD5XI1U,1. Slow,5000
EMSPM8K,QTBTYCH,1. Slow,5000
2WCFLBE,6Q3LVG2,1. Slow,5000
NXMSDI1,MWHVBNY,1. Slow,5000
OTJSINV,G9X8B40,1. Slow,5000
XTOMK51,HSREC7Z,1. Slow,5000
7SBMJEB,MP5NAOJ,1. Slow,5000
1WNN6SZ,BJSNJC7,1. Slow,5000
B3IN57I,E1DMWY3,1. Slow,5000
QR4O5EW,VM1PJEC,1. Slow,5000
HORMONK,15OPOBA,1. Slow,5000
V5FGN9N,9Q9CPXM,1. Slow,5000
D5GJ67F,6Y67PW6,1. Slow,5000
B85371H,FZ8VSKQ,1. Slow,5000
AHOCXEC,4KL8HMF,1. Slow,5000
9IQRXDV,6V6NQI5,1. Slow,5000
1P279NA,4Z96FJ3,1. Slow,5000
VKMNW6E,1XT4DC9,1. Slow,5000
2ARAK5G,6NLSDAZ,1. Slow,5000
TGRK1GM,2U7WTT6,1. Slow,5000
S3LCQ7S,M4P4QXR,1. Slow,5000
CCSHXHQ,7U8ROF8,1. Slow,5000
2JUVTA2,63KNP0E,1. Slow,5000
X8G7LT5,HXJ95U0,1. Slow,5000
BQGWZNW,8EUI25X,1. Slow,5000
VMQ015P,WL76RNP,1. Slow,5000
FADESAK,EQQH6RX,1. Slow,5000
3ADYGHY,CUMZC3U,1. Slow,5000
FSYMCEU,TH2FK3L,1. Slow,5000
9Q6IRZD,CLTST0G,1. Slow,5000
AJ32M6G,FDRKUI8,1. Slow,5000
5D1ZST5,A9CQ1SZ,1. Slow,5000
9ZFG5TE,AZ388Q5,1. Slow,5000
BLTDEO4,BPRS4K3,1. Slow,5000
4TNWVZ3,4XCC2IP,1. Slow,5000
4PV7AM1,BC4Y7EX,1. Slow,5000
3VFSJR1,51PLKD7,1. Slow,5000
3YSGP2W,1RAVUK8,1. Slow,5000
Z72RT0J,UDZIBX3,1. Slow,5000
CO86OOZ,RRDUKLA,1. Slow,5000
NIIPXXJ,PB3OUKU,1. Slow,5000
G2UMOSI,94FEIND,1. Slow,5000
C40Q8RH,14DBZC8,1. Slow,5000
CWNA0BF,CH2G5BM,1. Slow,5000
3ZWZ1Y4,ET1GOP2,1. Slow,5000
3V5ASYN,BSICSGZ,1. Slow,5000
IB1ZU5G,X42YKGO,1. Slow,5000
18YGOCL,80YICKM,1. Slow,5000
8TWTE59,D9A3INW,1. Slow,5000
53FU00G,1YO7NL3,1. Slow,5000
D7BLK1C,9AV2JTY,1. Slow,5000
XB59Y32,65C483S,1. Slow,5000
6CTWZOG,TCLUROD,1. Slow,5000
E2A602J,626CZQL,1. Slow,5000
GWN4KTR,438A01B,1. Slow,5000
CM9AFKW,BVZ2SF6,1. Slow,5000
RRB0B92,KQIJWX0,1. Slow,5000
EGVV1LW,3G6Q69X,1. Slow,5000
KXP6Q1G,0A63OXH,1. Slow,5000
E82KK0S,6X4B0Y0,1. Slow,5000
AYIX5WF,LOHQ2F2,1. Slow,5000
YIIYPCU,TVZYUUD,1. Slow,5000
SORTP1H,9YOTQE7,1. Slow,5000
9AZ7AN1,19LDERM,1. Slow,5000
5G7POOK,67I1QXW,1. Slow,5000
HRRYICO,SEQMJEI,1. Slow,5000
574N6CP,6LV965K,1. Slow,5000
X1JMGR3,S45PLOC,1. Slow,5000
8737RHT,D397JXB,1. Slow,5000
1E25LUH,N7OM08F,1. Slow,5000
FL96PA0,MES1W8V,1. Slow,5000
DNX62WC,4987FWB,1. Slow,5000
AUIBY5O,T0JVFBX,1. Slow,5000
9JDVK7B,3Z9WQAA,1. Slow,5000
41Q5GHX,6RHIOFP,1. Slow,5000
K4C44P0,98F0H1O,1. Slow,5000
3ENXW9K,2K7HMMM,1. Slow,5000
1N0BY4V,63144OU,1. Slow,5000
9HUQZ4Y,O34G6FS,1. Slow,5000
S0J18K7,RWJ7SXT,1. Slow,5000
X2HGCIB,UHGCJ58,1. Slow,5000
2NXRVMI,3660SCC,1. Slow,5000
BH7HCS3,ALHZFAB,1. Slow,5000
NU8XC5E,BILZNQF,1. Slow,5000
1GSVJF4,DP8Z592,1. Slow,5000
N0IHPFG,FIMFFC3,1. Slow,5000
2W05J9B,TUW9CLN,1. Slow,5000
9CVP1TR,D709XXV,1. Slow,5000
CY24GH5,9PWTPLO,1. Slow,5000
YF56R8T,Z25ULMP,1. Slow,5000
90FILSR,PD675SC,1. Slow,5000
R09ZU8Y,IT67S2H,1. Slow,5000
3WYU87R,6B89HV8,1. Slow,5000
AULCMXP,CFR1YYU,1. Slow,5000
G3UIOCP,MB6DF0K,1. Slow,5000
DO0UTSV,9NG7ZWP,1. Slow,5000
XINZKAS,U3E10MG,1. Slow,5000
NH65AD4,XLOSIV8,1. Slow,5000
7HDM08Q,9OOTUE4,1. Slow,5000
4L2Z5TW,WTUQ5KL,1. Slow,5000
X5H0NHN,P2N24MX,1. Slow,5000
6054XJ1,EK07F2V,1. Slow,5000
4OCPXDA,V8NQTRJ,1. Slow,5000
7FK5IQY,93FEQSM,1. Slow,5000
938LBQM,959PQ9J,1. Slow,5000
4I1BXTN,6TZDAK7,1. Slow,5000
MZGPRMN,TSQJVA9,1. Slow,5000
CRK25DJ,HLSKWYM,1. Slow,5000
RG2CF7P,DRM285C,1. Slow,5000
STWO5CG,QDEA0VL,1. Slow,5000
K9S7MOC,6HTV23S,1. Slow,5000
BEH607E,1J9GIQU,1. Slow,5000
78DJKC4,F215YWQ,1. Slow,5000
4PW2NX7,VMV2VWU,1. Slow,5000
DEVQ9Y1,CYGKPXC,1. Slow,5000
5G1Q7YC,7VHV3EY,1. Slow,5000
3RK6JMB,8ZUVNLY,1. Slow,5000
3BFIQ1Z,X19LLJP,1. Slow,5000
0IR46ZV,9D6BMCE,1. Slow,5000
UVPMEBF,HAIOBKI,1. Slow,5000
76FANCE,AV0N8WI,1. Slow,5000
7P62Q6H,6WWO9PO,1. Slow,5000
4KUJXZQ,9I0U49D,1. Slow,5000
4JNEHX8,1YCUYTT,1. Slow,5000
N1CY5VF,Q24UEM9,1. Slow,5000
DW2UBY3,AVI4KNE,1. Slow,5000
SW6XNYO,UG4H68S,1. Slow,5000
KD9HCUQ,ARH7N8W,1. Slow,5000
JVPRG9O,3RV12KP,1. Slow,5000
K773MKH,5IZU5XH,1. Slow,5000
A9ADG4X,8V9BQV1,1. Slow,5000
K0XGJAU,2QRLK37,1. Slow,5000
MJUQL0W,JC9BZGR,1. Slow,5000
5AJANM8,BFOBBB0,1. Slow,5000
81TZ1V0,VI5M5WC,1. Slow,5000
2BLD0T0,1C0GI95,1. Slow,5000
TONFEP2,Z9O63X4,1. Slow,5000
SKT5NSG,EYYMJZB,1. Slow,5000
XIWKPOU,2108QN3,1. Slow,5000
758DABQ,5XY8KBT,1. Slow,5000
2TAYPKY,5TM4UE1,1. Slow,5000
95DZCJ7,FVTGYD9,1. Slow,5000
358NXHJ,HY2ECKF,1. Slow,5000
WK08SQ6,EF9XN8L,1. Slow,5000
8B01CI5,D4SRGJ5,1. Slow,5000
510RFAU,BT4JIN5,1. Slow,5000
561WBOI,HDC7RLI,1. Slow,5000
BQH1J4C,CSKJT2D,1. Slow,5000
K9IJLTW,HQVXB27,1. Slow,5000
A5K7JJP,3YB8BL8,1. Slow,5000
BNCV3I1,64YHXA3,1. Slow,5000
KUHMHKI,7VZWVWP,1. Slow,5000
ALSSXHR,9Y0GWQB,1. Slow,5000
TVDR0CP,7AUW80Z,1. Slow,5000
DZL2HP6,1322CNV,1. Slow,5000
JHN8OY4,J7RE6NH,1. Slow,5000
5H97V9L,A49Y5EA,1. Slow,5000
5GE9W41,CT6UWE2,1. Slow,5000
ALWXPNF,6UDZL8O,1. Slow,5000
8PNS4YE,382UUE1,1. Slow,5000
3OFK6ZT,9U55U6M,1. Slow,5000
4I1BBRZ,6OTNSJV,1. Slow,5000
N7WFZ25,BK29FH6,1. Slow,5000
5P89U1B,D90LMCZ,1. Slow,5000
8Q2OPCJ,JWHH7HI,1. Slow,5000
JFZHXUD,ZPCNZI0,1. Slow,5000
TX9KB7F,WD47KHB,1. Slow,5000
9JWK3MR,D6MKH1I,1. Slow,5000
45KIDSP,P29COJB,1. Slow,5000
2TWM21A,C4X28M3,1. Slow,5000
WMQK49B,MFR96TI,1. Slow,5000
825OFBX,LCMNJIJ,1. Slow,5000
DBUZUDN,3C73BUW,1. Slow,5000
LYNHW61,ILWOAYB,1. Slow,5000
AX5OCUL,7E8G35C,1. Slow,5000
5TUJIUF,ER1DRGP,1. Slow,5000
8BPMBHF,E71TN46,1. Slow,5000
EA35LQ3,3CR9ITZ,1. Slow,5000
DRZAEEN,1SSB1WJ,1. Slow,5000
2SM8N6Y,3REKNTV,1. Slow,5000
L86KQ3Z,R9MAQD1,1. Slow,5000
K9XNAFW,QTX15AN,1. Slow,5000
DY0ESTU,DMUHK9G,1. Slow,5000
BRWQDOT,906JCKJ,1. Slow,5000
BJRNJ5I,LBIJZO7,1. Slow,5000
07QY3AU,SXDCP1Y,1. Slow,5000
B95NYDM,ORQLK5R,1. Slow,5000
F65O1VW,97SV23C,1. Slow,5000
B8OFUCE,4JXMQY6,1. Slow,5000
L5L5TTL,BCMPADY,1. Slow,5000
WM1D2V7,63OLYEJ,1. Slow,5000
N2GPLT9,T5YCWKD,1. Slow,5000
YXAK7UV,DXWSNJP,1. Slow,5000
CF1PVGT,XGUT4RW,1. Slow,5000
K95CO6Z,L27TE1M,1. Slow,5000
D59UXK6,95BZYSM,1. Slow,5000
Q5NEGI4,XP08OA9,1. Slow,5000
BGLBYKX,2G5RR5D,1. Slow,5000
QE58KRK,UCDYKBM,1. Slow,5000
49EAE79,CMT1HSF,1. Slow,5000
CN5DOVU,624IO0B,1. Slow,5000
8MGYF5K,L180RYE,1. Slow,5000
DPO86G4,LPW1AMQ,1. Slow,5000
KEMH08W,WRBGKCD,1. Slow,5000
GZHQB3I,UOJVXNI,1. Slow,5000
UYXDO5H,9C26ADS,1. Slow,5000
W4RSBTQ,VMN4LBS,1. Slow,5000
UJ8E9CI,8SY6L1T,1. Slow,5000
5D2GEXX,AGUQ1JK,1. Slow,5000
DLV04NM,Z9SQ8UA,1. Slow,5000
11MCFBG,DCK1INL,1. Slow,5000
5WX1DI0,EOYL9XF,1. Slow,5000
O59GPM0,JK63NIQ,1. Slow,5000
1OESXDZ,6E9MRGB,1. Slow,5000
H9FWSQC,LWC1UQ4,1. Slow,5000
6QMDL2O,5VSG689,1. Slow,5000
6V3IPLL,CGHM1AX,1. Slow,5000
W8E71BF,QF2JZIW,1. Slow,5000
9C40FGS,7LEK04D,1. Slow,5000
L7C3YXN,H1M3L8N,1. Slow,5000
GBKN2WR,W8YSQLB,1. Slow,5000
BNL3MQK,4GUJU6Z,1. Slow,5000
T2MY8HJ,NS97XFE,1. Slow,5000
4K0GZAN,AV2HRZG,1. Slow,5000
RPB35BX,DC8STIK,1. Slow,5000
2C75NAP,H6Q8W1F,1. Slow,5000
XS11I55,1TALL62,1. Slow,5000
TS6ERQ9,3JHV7OS,1. Slow,5000
6X7HC2Y,3D79RQL,1. Slow,5000
QYNHL3E,ZLUCNO3,1. Slow,5000
BWG9FBJ,9T2REUZ,1. Slow,5000
1JWHZS1,EF275UO,1. Slow,5000
19ASW5U,9HDPM7F,1. Slow,5000
9DJKFDU,7UFP1T0,1. Slow,5000
E2NOCH5,5ERL2IY,1. Slow,5000
H8N1C9M,X1N89HI,1. Slow,5000
C4OVDJ5,ILOSPH9,1. Slow,5000
83TNBZI,1GVNW3A,1. Slow,5000
5BIXRSD,8734SJC,1. Slow,5000
4YELKUE,73W20G1,1. Slow,5000
3WI2YUW,7TQ19HF,1. Slow,5000
IV6QY3B,H8WM7PX,1. Slow,5000
3BZ2ZCZ,GQYL0E3,1. Slow,5000
D9YBS2G,86X481I,1. Slow,5000
CVMKR5J,73FGDCY,1. Slow,5000
PH4OIVE,TRHVL1W,1. Slow,5000
F2T6GS3,QSCVRJ5,1. Slow,5000
GXKX3OY,XQYRH9D,1. Slow,5000
QM25JNZ,OJZ3LEY,1. Slow,5000
5FVQG7D,1WU5MRS,1. Slow,5000
6V17FNR,FPATSOH,1. Slow,5000
2Z0VDWX,8QIX0GP,1. Slow,5000
WDDOCU3,PS4KWRX,1. Slow,5000
DWHCE4P,3OL660Y,1. Slow,5000
I1GPONX,TDHPMSN,1. Slow,5000
N1592VY,AGBRO9M,1. Slow,5000
BXT13QP,9Q5GKO3,1. Slow,5000
ELL67IT,5YLPE3R,1. Slow,5000
509LTE1,4AXVSKR,1. Slow,5000
E3G0YT2,EHYPM39,1. Slow,5000
0T1ICVL,8BWQMDU,1. Slow,5000
CI6SKX6,5KW8A36,1. Slow,5000
8XH61B6,AFIAT6F,1. Slow,5000
6EZUF5N,8DCDHKR,1. Slow,5000
37PSBQE,3QMETKV,1. Slow,5000
5ZDZDUS,JPED088,1. Slow,5000
5ZB3SXH,61HI585,1. Slow,5000
SGWDCHY,SXHL2BI,1. Slow,5000
BWXEZJT,7NUFSJ9,1. Slow,5000
843G2KQ,984YLZB,1. Slow,5000
5V3ZJBE,LM2OOK2,1. Slow,5000
8HIGK2N,UFC5QXI,1. Slow,5000
9CWRMFF,6NFTGNZ,1. Slow,5000
7OXFBLV,56372J0,1. Slow,5000
YX3IJ8P,2X7WUUS,1. Slow,5000
6A9DJ21,AZI7W6A,1. Slow,5000
NWCHLI0,0NHQWGK,1. Slow,5000
710I4ZO,JQKT1Y4,1. Slow,5000
67RYFIO,4LJU140,1. Slow,5000
3N1M9K7,ERLVNUZ,1. Slow,5000
5SSQJP6,B76OL50,1. Slow,5000
4T95R4M,DL0BW0D,1. Slow,5000
CQKOR0S,6BTYZFY,1. Slow,5000
8GL9NEN,WXRQGI0,1. Slow,5000
HWF2NM3,Y94GMQR,1. Slow,5000
FHIEDTG,EMFP479,1. Slow,5000
YPUAD2L,6I8ZA2Z,1. Slow,5000
DTUEC5L,430SV3H,1. Slow,5000
F3BPDG8,4AHG9KS,1. Slow,5000
JDXYVRG,759ACD0,1. Slow,5000
B85EODT,Q19I45H,1. Slow,5000
QVVQCRV,TMLJYUH,1. Slow,5000
7AY9VEZ,Z09Q8UV,1. Slow,5000
LRKBPCX,MYOGLWK,1. Slow,5000
613GFKT,0R4BTQS,1. Slow,5000
BXSE45R,BDY9ZQ1,1. Slow,5000
BFXZA46,LWAPHS5,1. Slow,5000
EM8OOR3,BBFTRWM,1. Slow,5000
PERA3KB,KX40ZPJ,1. Slow,5000
V021BME,38OF0IC,1. Slow,5000
6Y0KA56,5FLOPK5,1. Slow,5000
3R2LBFM,NR2E0M7,1. Slow,5000
3TQEYIG,DAF59HS,1. Slow,5000
8AB8YP1,AIJ4JYN,1. Slow,5000
6YNG7XC,2ADLS60,1. Slow,5000
AGN3VOU,819E4OO,1. Slow,5000
6YFBEOX,RV65WKC,1. Slow,5000
D13RX48,9Z1EHC0,1. Slow,5000
A9ZQE46,AJ6BN12,1. Slow,5000
BI6C3WH,AF0PDN6,1. Slow,5000
U49CTRY,PPO5NVH,1. Slow,5000
LUF6JAG,T2OYULS,1. Slow,5000
7THP0WO,1EW0ZT7,1. Slow,5000
3XAOGBP,JF0KVSB,1. Slow,5000
5IPLSXQ,65IHRJI,1. Slow,5000
BCTMDSR,GHG1JJQ,1. Slow,5000
6EOCUTK,6IGFTJ7,1. Slow,5000
AMCSGWL,IZ4RFPH,1. Slow,5000
4IH93PL,3O1CWTZ,1. Slow,5000
Q7GBVKG,D030YHS,1. Slow,5000
OA8WCVX,D6QZXOF,1. Slow,5000
OTXKO4T,HXSE6IS,1. Slow,5000
6F83QYI,CXMAH85,1. Slow,5000
4NTC8QS,CROT06A,1. Slow,5000
83SHVIN,MOEG8TS,1. Slow,5000
5U0INXV,QWNL52V,1. Slow,5000
GXGQTA6,ZAB9AP0,1. Slow,5000
YUFRL91,1D5PNT0,1. Slow,5000
D81P6CG,C3ZYCOQ,1. Slow,5000
6SFHCU1,40A3TEF,1. Slow,5000
DX9OT0X,3DWQT0E,1. Slow,5000
BW7QN8Z,6PO90CI,1. Slow,5000
7PPZEU2,528JGKS,1. Slow,5000
56GPDBT,5VNFY61,1. Slow,5000
PCW7GR3,O7JKB0X,1. Slow,5000
QF3UI6T,JZ0JNAE,1. Slow,5000
W5IUJL4,36K0D8U,1. Slow,5000
3EQP4WO,6UXSK8W,1. Slow,5000
3BNGQUC,TH4R9BE,1. Slow,5000
L9546RA,ABY7PS2,1. Slow,5000
A582NCH,DMSW00H,1. Slow,5000
1TN3MHN,26DTMGV,1. Slow,5000
NY1LDSR,V9ETZJL,1. Slow,5000
4X21KWZ,TLJA5UE,1. Slow,5000
80HMI2C,4LJHZFO,1. Slow,5000
WMMVBUV,BO6PNEP,1. Slow,5000
E69RZ8I,7HNHJAB,1. Slow,5000
I5X44OC,6IB984W,1. Slow,5000
3KTC7PD,53CL4FG,1. Slow,5000
OKPBEA8,4YBXLVM,1. Slow,5000
73JST5V,9YDQ0PX,1. Slow,5000
29SFPSH,6NLGLTX,1. Slow,5000
W5YVPUT,RNULV5Z,1. Slow,5000
B5LEP6H,OVULMJN,1. Slow,5000
36TJQCA,A8A32KV,1. Slow,5000
D4Q16OY,8E7HYVC,1. Slow,5000
IRSBE2J,0C1J2LS,1. Slow,5000
WBRVK65,UARKX3L,1. Slow,5000
CD8I5BE,YS62G8H,1. Slow,5000
C6O0GP7,6478HUW,1. Slow,5000
4G2QCCK,EZAMJCC,1. Slow,5000
4I628XT,F297WHU,1. Slow,5000
8REXORS,XVNS99F,1. Slow,5000
M1F9D2E,0JA9XYL,1. Slow,5000
DO67QND,8I4XEHF,1. Slow,5000
E5YV6LO,8EXUB2E,1. Slow,5000
16A0M48,8P5OB86,1. Slow,5000
6UI96IU,5FYLV7J,1. Slow,5000
O4S4A2T,9Y9JA4K,1. Slow,5000
1T1IPP9,LHBP5QP,1. Slow,5000
2A42IT6,CN8W7TQ,1. Slow,5000
BYVB0I9,EBNV6DV,1. Slow,5000
CRLES25,L62UK9M,1. Slow,5000
68KIGUM,V9KC0J3,1. Slow,5000
FYIF9CJ,38WDGAO,1. Slow,5000
AVGR320,77SAU72,1. Slow,5000
ROJ2IBS,CCWTTQL,1. Slow,5000
U248VYK,G5MBTS6,1. Slow,5000
36V5U9R,863DW42,1. Slow,5000
6ED1NEE,A7KHDCY,1. Slow,5000
15H9RO2,9YKFYIA,1. Slow,5000
D5IAJQ8,R4D4G1S,1. Slow,5000
EM3T7R8,FK5EWG7,1. Slow,5000
SYUH4VO,LBOGT49,1. Slow,5000
8MDA079,ZHQ7VMR,1. Slow,5000
6LDYT89,HR6GD3K,1. Slow,5000
BHXDR6T,HOKZBTQ,1. Slow,5000
IJM1YOT,5YHXKCU,1. Slow,5000
10LKF3A,FTK3OJM,1. Slow,5000
2TI0KA8,C56UDFZ,1. Slow,5000
WFUE6RF,EGTX0MU,1. Slow,5000
G40MXSX,41MP68M,1. Slow,5000
LX6MU8O,D3YCJMV,1. Slow,5000
W0D5QAK,8VIE69L,1. Slow,5000
5OUMFKR,DJQSFK4,1. Slow,5000
Q6T7XDN,ZEA96OW,1. Slow,5000
22R04Q8,2OUBH9Z,1. Slow,5000
AMOZEPL,X0CD8IL,1. Slow,5000
D2JSAT6,13PUGVF,1. Slow,5000
1WN3LIJ,74MOQAK,1. Slow,5000
7XV6FMP,1P816EM,1. Slow,5000
34NVZBT,RCVDJ6T,1. Slow,5000
323ANL1,CSJ34UV,1. Slow,5000
VYKI2AE,XYQ5HYJ,1. Slow,5000
0Q5FD6I,FS64GI0,1. Slow,5000
HLVR8Y4,RK9JOUZ,1. Slow,5000
983BLBL,MGKXMLO,1. Slow,5000
FJCJX3M,XOVFQ3K,1. Slow,5000
TRK09DV,DMJAZUK,1. Slow,5000
B5LSDLG,8PZFD5N,1. Slow,5000
D673FEU,BBK8B6O,1. Slow,5000
COU5SKZ,1LDWKAJ,1. Slow,5000
2J4NC1M,CFCK7I1,1. Slow,5000
HUC3AKZ,429Z1U5,1. Slow,5000
8N14VGG,JAWP5DJ,1. Slow,5000
N74EZG1,MFS9XCU,1. Slow,5000
AZB18S0,6KBMZ4P,1. Slow,5000
C6B18ZH,17N3F45,1. Slow,5000
A8LL21K,4FRYNQM,1. Slow,5000
AOWMYOC,LJJT5TA,1. Slow,5000
A0AB22F,JE2LOSQ,1. Slow,5000
81P3USD,UTED6GY,1. Slow,5000
3G8GJFR,1TA5E0D,1. Slow,5000
2JT160T,8MVNNH9,1. Slow,5000
0EE0DVW,BMFQPDO,1. Slow,5000
5U8924H,T037EJC,1. Slow,5000
3GEXZJC,CC475B2,1. Slow,5000
7MJVODZ,3KG4TEP,1. Slow,5000
1IPGQZ8,4SWCI17,1. Slow,5000
BN2JHYI,UGO87DM,1. Slow,5000
EQVJXDP,1TXNQWA,1. Slow,5000
891IWJD,BP97PGR,1. Slow,5000
CJQL2Z5,53WRZN5,1. Slow,5000
ERWD0Y6,4M2F5L5,1. Slow,5000
J8RRQH8,Q2LXPBK,1. Slow,5000
D8E43PM,WC5IRT3,1. Slow,5000
F71STR6,GN30LYQ,1. Slow,5000
0IR426F,T6B7IGE,1. Slow,5000
2YMO707,5KT382Z,1. Slow,5000
K8BZ12N,EHXG2QJ,1. Slow,5000
5HDYYV3,9OCIQND,1. Slow,5000
HWL102T,L3EYZDA,1. Slow,5000
LMVM6DZ,00RBDFC,1. Slow,5000
1UE50EG,BKARDZX,1. Slow,5000
4DJKE4R,6VEJ5K7,1. Slow,5000
TWIQJSF,DNYH0FW,1. Slow,5000
C5976AW,BURVM6Y,1. Slow,5000
CQ937KR,RUYT791,1. Slow,5000
1HZ64IB,4D123FR,1. Slow,5000
1CXXNZ1,1E1DFDI,1. Slow,5000
2833TG8,EAYMGPD,1. Slow,5000
98DU24K,BIYX7P2,1. Slow,5000
YVCTX36,LBIX75P,1. Slow,5000
32XVZS0,YFC5IJR,1. Slow,5000
RV1XD38,JS5G0EU,1. Slow,5000
E8C96YQ,LJQDEWS,1. Slow,5000
93C9RMK,8AEJRRA,1. Slow,5000
EV95U8D,7RPQETF,1. Slow,5000
A6N7DBD,93X0ZQU,1. Slow,5000
8T8KAUV,D8FFWTK,1. Slow,5000
2906H8I,16BPQMB,1. Slow,5000
96SJOF5,TWYFOI4,1. Slow,5000
ZXRWDVW,3JUCNB6,1. Slow,5000
8DIXPNF,V73I4E2,1. Slow,5000
N91673B,ZSJY64X,1. Slow,5000
FGFSXBY,NVTWHJQ,1. Slow,5000
4E8K5KD,1IM3GTI,1. Slow,5000
D5LYNJ7,CRP7FWR,1. Slow,5000
X4YJKIF,WKK35ES,1. Slow,5000
VY94CH7,ZYIFMJ3,1. Slow,5000
UH1DK64,AI5CHMT,1. Slow,5000
5826H1E,D3VWUF7,1. Slow,5000
QDIPLWC,6UK8NRT,1. Slow,5000
UW3FLXN,GU8ZOLI,1. Slow,5000
59NMQQ9,EHN702Q,1. Slow,5000
CCKUREZ,1K7IWWU,1. Slow,5000
933LQKQ,80272BG,1. Slow,5000
Z17JYXA,X4CI6N2,1. Slow,5000
QZVOI6R,CRHY9IK,1. Slow,5000
4NPMURG,BLMC3K6,1. Slow,5000
UQ35LY6,3N9KYG4,1. Slow,5000
PHV5A9I,AM45GZD,1. Slow,5000
JQ1DGBH,ZDHOTUP,1. Slow,5000
3CY61C3,FOIJQFS,1. Slow,5000
HUOXKQL,YW8YYCJ,1. Slow,5000
475OMWU,12WZPD3,1. Slow,5000
WNIY4SD,NV8DMWO,1. Slow,5000
FJMGUE4,95HBX7U,1. Slow,5000
364XRCG,KV574SW,1. Slow,5000
FKRH2GV,7FUVJ3R,1. Slow,5000
179A5H9,7WW2BLU,1. Slow,5000
6WXZ32Z,42WY3V3,1. Slow,5000
FHUM9I7,VPRW4CD,1. Slow,5000
4FTPQLT,65YFE9P,1. Slow,5000
BBP1JEI,YN6YGVE,1. Slow,5000
WXH8MBF,6OCMUKU,1. Slow,5000
LXC214S,047HTFN,1. Slow,5000
S9DV8JO,1CDMXXH,1. Slow,5000
KEKJ2Y4,1449P0V,1. Slow,5000
SD4YKVC,AH2ZFYA,1. Slow,5000
XZRA2TH,2MYOCAU,1. Slow,5000
1HOAQ88,CDTFRJV,1. Slow,5000
2F8RDR3,AC7G4W9,1. Slow,5000
5PZ7HC8,6A6IIHO,1. Slow,5000
7UJQJKV,196QILF,1. Slow,5000
E3VSEW8,85KYLYP,1. Slow,5000
8U6LJQY,26XCNA7,1. Slow,5000
9V1XOB7,IEUJQF1,1. Slow,5000
1L2DQER,XESJUVG,1. Slow,5000
EJLJGGO,D8M4AH3,1. Slow,5000
216O7GC,F5FN0FM,1. Slow,5000
ZDJNB3Q,7ZJF41O,1. Slow,5000
3Y5QVEX,KNSJ1FZ,1. Slow,5000
52IEN70,BC5OM20,1. Slow,5000
2ZGMIT3,1YIB424,1. Slow,5000
SFNG1CL,7RTDBUC,1. Slow,5000
6JJG2VV,7TBTXN8,1. Slow,5000
BLBBPEN,UMDHBDL,1. Slow,5000
SSUU6RU,AXKFDHY,1. Slow,5000
9AUY1M5,4KYILC8,1. Slow,5000
36FM4T9,90HK3RI,1. Slow,5000
AD33G8F,LYSPN35,1. Slow,5000
BO9V4ZR,BS3DSN5,1. Slow,5000
Q6ECTBG,PPK9XAU,1. Slow,5000
O5SBZMJ,10VKIOJ,1. Slow,5000
02OH4M5,VG8LD2S,1. Slow,5000
3IODF0S,EZQVGK6,1. Slow,5000
E07PD22,8KFBMT0,1. Slow,5000
IC35SQH,Q8PJ3P9,1. Slow,5000
ZQCZBLN,ERMDLV6,1. Slow,5000
MTWM71K,ZNX1EQS,1. Slow,5000
ZVSC037,MJCL10R,1. Slow,5000
JF4W1ZC,OSPKW39,1. Slow,5000
0LW5D7R,0JJZORZ,1. Slow,5000
2QHCIP7,DIIYKLN,1. Slow,5000
448ESC6,B61Y0X7,1. Slow,5000
5KF4TWX,D0IQIJ7,1. Slow,5000
1GY8A6M,DI85PRA,1. Slow,5000
YKY3BOR,MIRLGGN,1. Slow,5000
UVBPNDH,CZPGUE9,1. Slow,5000
CHRY9MJ,2JFHIKM,1. Slow,5000
DY1THV2,IOHF5AK,1. Slow,5000
D1BSLEU,8RJQX2B,1. Slow,5000
